initT_abscissa,initT_cdf,aS_abscissa,aS_cdf,dS_abscissa,dS_cdf,lBt0_abscissa,lBt0_cdf,lk_abscissa,lk_cdf,lae_abscissa,lae_cdf,lw_abscissa,lw_cdf,dE_abscissa,dE_cdf,split
-11.6157,0.294118,15.1332,0.292157,0.00875092,0.292157,-4.94393,0.292157,-5.08815,0.292157,-0.691112,0.292157,3.00105,0.294118,0.0650194,0.292157,All
-11.5893,0.296078,15.1365,0.294118,0.00875115,0.294118,-4.94392,0.294118,-5.08017,0.294118,-0.690506,0.294118,3.00177,0.296078,0.0653458,0.294118,All
-11.5604,0.298039,15.1414,0.296078,0.00875274,0.296078,-4.94384,0.296078,-5.07985,0.296078,-0.6888,0.296078,3.0022,0.298039,0.0655616,0.296078,All
-11.5586,0.3,15.1443,0.298039,0.00875396,0.298039,-4.94375,0.298039,-5.07951,0.298039,-0.686787,0.298039,3.00271,0.3,0.0658642,0.298039,All
-11.5567,0.301961,15.1483,0.3,0.00875554,0.3,-4.94364,0.3,-5.07653,0.3,-0.68663,0.3,3.00365,0.301961,0.0661431,0.3,All
-11.5265,0.303922,15.1493,0.301961,0.00875692,0.301961,-4.94363,0.301961,-5.07235,0.301961,-0.686533,0.301961,3.00511,0.303922,0.0662212,0.301961,All
-11.5049,0.305882,15.1508,0.303922,0.00876203,0.303922,-4.9436,0.303922,-5.07219,0.303922,-0.68644,0.303922,3.00833,0.305882,0.0664059,0.303922,All
-11.5011,0.307843,15.1518,0.305882,0.00876275,0.305882,-4.94346,0.305882,-5.07204,0.305882,-0.68538,0.305882,3.01232,0.307843,0.0675759,0.305882,All
-11.4939,0.309804,15.1524,0.307843,0.00876476,0.307843,-4.94341,0.307843,-5.07116,0.307843,-0.684951,0.307843,3.01489,0.309804,0.067851,0.307843,All
-11.4482,0.311765,15.153,0.309804,0.00876704,0.309804,-4.94333,0.309804,-5.0698,0.309804,-0.680298,0.309804,3.01629,0.311765,0.0679703,0.309804,All
-11.4467,0.313725,15.1545,0.311765,0.00876707,0.311765,-4.94326,0.311765,-5.06674,0.311765,-0.677609,0.311765,3.01752,0.313725,0.0689268,0.311765,All
-11.4418,0.315686,15.159,0.313725,0.00877361,0.313725,-4.94316,0.313725,-5.06222,0.313725,-0.676156,0.313725,3.02368,0.315686,0.0692236,0.313725,All
-11.4362,0.317647,15.159,0.315686,0.0087763,0.315686,-4.94309,0.315686,-5.06064,0.315686,-0.675683,0.315686,3.02612,0.317647,0.06936,0.315686,All
-11.4257,0.319608,15.1638,0.317647,0.00877663,0.317647,-4.94308,0.317647,-5.05871,0.317647,-0.675676,0.317647,3.03173,0.319608,0.0695118,0.317647,All
-11.4244,0.321569,15.1647,0.319608,0.00877885,0.319608,-4.94308,0.319608,-5.05145,0.319608,-0.674774,0.319608,3.03183,0.321569,0.0695351,0.319608,All
-11.4239,0.323529,15.1704,0.321569,0.00878396,0.321569,-4.94308,0.321569,-5.05044,0.321569,-0.674652,0.321569,3.04722,0.323529,0.0696298,0.321569,All
-11.4174,0.32549,15.172,0.323529,0.00878512,0.323529,-4.94303,0.323529,-5.04669,0.323529,-0.671457,0.323529,3.04993,0.32549,0.0698629,0.323529,All
-11.4044,0.327451,15.1726,0.32549,0.0087856,0.32549,-4.94302,0.32549,-5.04568,0.32549,-0.667153,0.32549,3.05433,0.327451,0.0701114,0.32549,All
-11.3941,0.329412,15.1755,0.327451,0.00878573,0.327451,-4.94297,0.327451,-5.04201,0.327451,-0.666904,0.327451,3.05889,0.329412,0.0704584,0.327451,All
-11.3785,0.331373,15.1756,0.329412,0.00878638,0.329412,-4.94294,0.329412,-5.04168,0.329412,-0.663521,0.329412,3.06113,0.331373,0.0704772,0.329412,All
-11.3691,0.333333,15.176,0.331373,0.00878668,0.331373,-4.94294,0.331373,-5.03899,0.331373,-0.663066,0.331373,3.07174,0.333333,0.0710597,0.331373,All
-11.3657,0.335294,15.1761,0.333333,0.00878732,0.333333,-4.94284,0.333333,-5.03291,0.333333,-0.660398,0.333333,3.07616,0.335294,0.0717203,0.333333,All
-11.3441,0.337255,15.1776,0.335294,0.00878778,0.335294,-4.94281,0.335294,-5.02786,0.335294,-0.660333,0.335294,3.07784,0.337255,0.0722802,0.335294,All
-11.3406,0.339216,15.1805,0.337255,0.00878921,0.337255,-4.94281,0.337255,-5.02685,0.337255,-0.658751,0.337255,3.07999,0.339216,0.0724641,0.337255,All
-11.3355,0.341176,15.1831,0.339216,0.00879079,0.339216,-4.94276,0.339216,-5.02329,0.339216,-0.658251,0.339216,3.09502,0.341176,0.07269,0.339216,All
-11.3253,0.343137,15.1841,0.341176,0.00879121,0.341176,-4.94272,0.341176,-5.02295,0.341176,-0.657201,0.341176,3.0958,0.343137,0.0730665,0.341176,All
-11.3179,0.345098,15.1865,0.343137,0.0087914,0.343137,-4.94271,0.343137,-5.02225,0.343137,-0.656432,0.343137,3.10127,0.345098,0.0732021,0.343137,All
-11.2927,0.347059,15.189,0.345098,0.00879229,0.345098,-4.94269,0.345098,-5.02186,0.345098,-0.655117,0.345098,3.10342,0.347059,0.0732407,0.345098,All
-11.2762,0.34902,15.1905,0.347059,0.00879301,0.347059,-4.94268,0.347059,-5.01724,0.347059,-0.654888,0.347059,3.10546,0.34902,0.0732777,0.347059,All
-11.2518,0.35098,15.191,0.34902,0.00879388,0.34902,-4.94266,0.34902,-5.01639,0.34902,-0.651274,0.34902,3.1087,0.35098,0.0736044,0.34902,All
-11.2381,0.352941,15.193,0.35098,0.0087945,0.35098,-4.94261,0.35098,-5.01316,0.35098,-0.64929,0.35098,3.11632,0.352941,0.0746043,0.35098,All
-11.2199,0.354902,15.1957,0.352941,0.00879521,0.352941,-4.94257,0.352941,-5.01153,0.352941,-0.646435,0.352941,3.11965,0.354902,0.0755415,0.352941,All
-11.2141,0.356863,15.1967,0.354902,0.0087954,0.354902,-4.94256,0.354902,-5.01136,0.354902,-0.646084,0.354902,3.12044,0.356863,0.0761441,0.354902,All
-11.2129,0.358824,15.1977,0.356863,0.0087963,0.356863,-4.9425,0.356863,-5.00839,0.356863,-0.645815,0.356863,3.12071,0.358824,0.0763273,0.356863,All
-11.1427,0.360784,15.1979,0.358824,0.0087972,0.358824,-4.94249,0.358824,-5.00558,0.358824,-0.645711,0.358824,3.12175,0.360784,0.0770802,0.358824,All
-11.1221,0.362745,15.2005,0.360784,0.00879991,0.360784,-4.94226,0.360784,-5.00444,0.360784,-0.643253,0.360784,3.12653,0.362745,0.0771559,0.360784,All
-11.1083,0.364706,15.2051,0.362745,0.00880069,0.362745,-4.9422,0.362745,-4.99858,0.362745,-0.64101,0.362745,3.1295,0.364706,0.0786447,0.362745,All
-11.0992,0.366667,15.2082,0.364706,0.00880276,0.364706,-4.94219,0.364706,-4.99789,0.364706,-0.639245,0.364706,3.12965,0.366667,0.0791185,0.364706,All
-11.0848,0.368627,15.2112,0.366667,0.0088077,0.366667,-4.94211,0.366667,-4.99303,0.366667,-0.637616,0.366667,3.13149,0.368627,0.0802416,0.366667,All
-11.0575,0.370588,15.2121,0.368627,0.00880782,0.368627,-4.94207,0.368627,-4.98763,0.368627,-0.637574,0.368627,3.13829,0.370588,0.080598,0.368627,All
-11.0508,0.372549,15.2202,0.370588,0.00880959,0.370588,-4.94203,0.370588,-4.97947,0.370588,-0.636614,0.370588,3.13846,0.372549,0.0810242,0.370588,All
-11.0439,0.37451,15.2249,0.372549,0.00881166,0.372549,-4.94201,0.372549,-4.97929,0.372549,-0.632525,0.372549,3.13993,0.37451,0.0814813,0.372549,All
-11.0299,0.376471,15.2262,0.37451,0.00881332,0.37451,-4.94193,0.37451,-4.97626,0.37451,-0.62975,0.37451,3.14226,0.376471,0.08208,0.37451,All
-10.9706,0.378431,15.2267,0.376471,0.00881548,0.376471,-4.94186,0.376471,-4.97197,0.376471,-0.627801,0.376471,3.14246,0.378431,0.0821072,0.376471,All
-10.9566,0.380392,15.2333,0.378431,0.00881589,0.378431,-4.94179,0.378431,-4.96591,0.378431,-0.62719,0.378431,3.14608,0.380392,0.0823068,0.378431,All
-10.9,0.382353,15.2344,0.380392,0.00881725,0.380392,-4.94179,0.380392,-4.9644,0.380392,-0.624652,0.380392,3.16099,0.382353,0.0823827,0.380392,All
-10.8517,0.384314,15.2345,0.382353,0.00881878,0.382353,-4.94179,0.382353,-4.9642,0.382353,-0.624459,0.382353,3.16271,0.384314,0.0825509,0.382353,All
-10.8507,0.386275,15.2362,0.384314,0.00881885,0.384314,-4.94178,0.384314,-4.96223,0.384314,-0.623007,0.384314,3.16412,0.386275,0.0831898,0.384314,All
-10.8243,0.388235,15.2363,0.386275,0.00881905,0.386275,-4.94177,0.386275,-4.95677,0.386275,-0.621927,0.386275,3.16645,0.388235,0.0834667,0.386275,All
-10.824,0.390196,15.2368,0.388235,0.00882051,0.388235,-4.94176,0.388235,-4.95632,0.388235,-0.61929,0.388235,3.16902,0.390196,0.0834873,0.388235,All
-10.8104,0.392157,15.2387,0.390196,0.00882352,0.390196,-4.94176,0.390196,-4.95554,0.390196,-0.612558,0.390196,3.17592,0.392157,0.0838698,0.390196,All
-10.7981,0.394118,15.2391,0.392157,0.00882631,0.392157,-4.94176,0.392157,-4.95524,0.392157,-0.612431,0.392157,3.17705,0.394118,0.0839106,0.392157,All
-10.7971,0.396078,15.2417,0.394118,0.00882748,0.394118,-4.9417,0.394118,-4.94666,0.394118,-0.612371,0.394118,3.1799,0.396078,0.0842965,0.394118,All
-10.7671,0.398039,15.2417,0.396078,0.00883223,0.396078,-4.9416,0.396078,-4.94461,0.396078,-0.609028,0.396078,3.18164,0.398039,0.0849104,0.396078,All
-10.7356,0.4,15.243,0.398039,0.00883242,0.398039,-4.94159,0.398039,-4.94227,0.398039,-0.608355,0.398039,3.18574,0.4,0.0850258,0.398039,All
-10.7266,0.401961,15.2439,0.4,0.00883323,0.4,-4.94156,0.4,-4.9403,0.4,-0.606252,0.4,3.18619,0.401961,0.0867639,0.4,All
-10.7263,0.403922,15.2439,0.401961,0.00883338,0.401961,-4.94155,0.401961,-4.93936,0.401961,-0.603842,0.401961,3.18935,0.403922,0.0867807,0.401961,All
-10.6985,0.405882,15.2441,0.403922,0.00883625,0.403922,-4.94152,0.403922,-4.93842,0.403922,-0.601095,0.403922,3.20981,0.405882,0.0876868,0.403922,All
-10.6929,0.407843,15.2442,0.405882,0.00883644,0.405882,-4.9415,0.405882,-4.93734,0.405882,-0.598881,0.405882,3.20994,0.407843,0.0877894,0.405882,All
-10.6086,0.409804,15.2445,0.407843,0.00883795,0.407843,-4.94144,0.407843,-4.93245,0.407843,-0.59613,0.407843,3.211,0.409804,0.0877948,0.407843,All
-10.6025,0.411765,15.2454,0.409804,0.00883897,0.409804,-4.94137,0.409804,-4.928,0.409804,-0.593382,0.409804,3.21225,0.411765,0.088066,0.409804,All
-10.6019,0.413725,15.2457,0.411765,0.00883946,0.411765,-4.9413,0.411765,-4.92588,0.411765,-0.591599,0.411765,3.2131,0.413725,0.0884465,0.411765,All
-10.5976,0.415686,15.2461,0.413725,0.00884051,0.413725,-4.94123,0.413725,-4.92501,0.413725,-0.590138,0.413725,3.21314,0.415686,0.0897687,0.413725,All
-10.5861,0.417647,15.2465,0.415686,0.00884066,0.415686,-4.94121,0.415686,-4.92022,0.415686,-0.588665,0.415686,3.21357,0.417647,0.0913255,0.415686,All
-10.5665,0.419608,15.2471,0.417647,0.00884716,0.417647,-4.94096,0.417647,-4.91424,0.417647,-0.586259,0.417647,3.21583,0.419608,0.0934347,0.417647,All
-10.5634,0.421569,15.2481,0.419608,0.00884732,0.419608,-4.94096,0.419608,-4.91168,0.419608,-0.586253,0.419608,3.21678,0.421569,0.0938054,0.419608,All
-10.537,0.423529,15.2482,0.421569,0.0088483,0.421569,-4.94087,0.421569,-4.91094,0.421569,-0.585366,0.421569,3.2173,0.423529,0.0942033,0.421569,All
-10.4994,0.42549,15.2486,0.423529,0.00884835,0.423529,-4.94075,0.423529,-4.90909,0.423529,-0.584673,0.423529,3.22212,0.42549,0.0943949,0.423529,All
-10.4902,0.427451,15.2496,0.42549,0.0088486,0.42549,-4.94075,0.42549,-4.90343,0.42549,-0.584151,0.42549,3.22821,0.427451,0.0946803,0.42549,All
-10.4864,0.429412,15.2507,0.427451,0.00884977,0.427451,-4.94072,0.427451,-4.9032,0.427451,-0.583844,0.427451,3.22985,0.429412,0.0952773,0.427451,All
-10.4775,0.431373,15.2521,0.429412,0.00885094,0.429412,-4.94067,0.429412,-4.89944,0.429412,-0.583799,0.429412,3.23111,0.431373,0.095761,0.429412,All
-10.4416,0.433333,15.253,0.431373,0.00885108,0.431373,-4.94064,0.431373,-4.8958,0.431373,-0.582084,0.431373,3.23257,0.433333,0.0966704,0.431373,All
-10.4387,0.435294,15.2531,0.433333,0.00885632,0.433333,-4.94058,0.433333,-4.89521,0.433333,-0.579626,0.433333,3.23738,0.435294,0.0972944,0.433333,All
-10.4259,0.437255,15.254,0.435294,0.00885956,0.435294,-4.94049,0.435294,-4.89152,0.435294,-0.578681,0.435294,3.23833,0.437255,0.0980224,0.435294,All
-10.4182,0.439216,15.2542,0.437255,0.00886001,0.437255,-4.94046,0.437255,-4.88716,0.437255,-0.578328,0.437255,3.23976,0.439216,0.0981374,0.437255,All
-10.4069,0.441176,15.2556,0.439216,0.00886225,0.439216,-4.94044,0.439216,-4.8851,0.439216,-0.57574,0.439216,3.2536,0.441176,0.0990629,0.439216,All
-10.405,0.443137,15.257,0.441176,0.00886956,0.441176,-4.94034,0.441176,-4.88139,0.441176,-0.575397,0.441176,3.26291,0.443137,0.100084,0.441176,All
-10.3661,0.445098,15.2571,0.443137,0.00887001,0.443137,-4.9403,0.443137,-4.88016,0.443137,-0.575345,0.443137,3.26453,0.445098,0.10123,0.443137,All
-10.3498,0.447059,15.2575,0.445098,0.00887136,0.445098,-4.94028,0.445098,-4.87702,0.445098,-0.575064,0.445098,3.26505,0.447059,0.103002,0.445098,All
-10.3485,0.44902,15.2576,0.447059,0.0088723,0.447059,-4.94023,0.447059,-4.875,0.447059,-0.570598,0.447059,3.2669,0.44902,0.103767,0.447059,All
-10.3467,0.45098,15.258,0.44902,0.00887788,0.44902,-4.94023,0.44902,-4.87395,0.44902,-0.569021,0.44902,3.26792,0.45098,0.105127,0.44902,All
-10.3093,0.452941,15.2583,0.45098,0.00887892,0.45098,-4.94019,0.45098,-4.87163,0.45098,-0.568584,0.45098,3.26795,0.452941,0.105455,0.45098,All
-10.3038,0.454902,15.2609,0.452941,0.00888246,0.452941,-4.93999,0.452941,-4.87089,0.452941,-0.567994,0.452941,3.26914,0.454902,0.105692,0.452941,All
-10.2861,0.456863,15.261,0.454902,0.00888377,0.454902,-4.93997,0.454902,-4.86869,0.454902,-0.564397,0.454902,3.27877,0.456863,0.106146,0.454902,All
-10.2693,0.458824,15.2641,0.456863,0.00888567,0.456863,-4.93996,0.456863,-4.86597,0.456863,-0.563277,0.456863,3.28884,0.458824,0.106296,0.456863,All
-10.2412,0.460784,15.2643,0.458824,0.00888592,0.458824,-4.93989,0.458824,-4.8574,0.458824,-0.562128,0.458824,3.2893,0.460784,0.106473,0.458824,All
-10.2194,0.462745,15.266,0.460784,0.00888604,0.460784,-4.93981,0.460784,-4.8541,0.460784,-0.561175,0.460784,3.29336,0.462745,0.109701,0.460784,All
-10.1865,0.464706,15.2709,0.462745,0.00888621,0.462745,-4.93979,0.462745,-4.85281,0.462745,-0.555283,0.462745,3.29586,0.464706,0.109896,0.462745,All
-10.1513,0.466667,15.2709,0.464706,0.00888742,0.464706,-4.93979,0.464706,-4.85106,0.464706,-0.555018,0.464706,3.2987,0.466667,0.110026,0.464706,All
-10.1438,0.468627,15.2725,0.466667,0.00888916,0.466667,-4.93978,0.466667,-4.83906,0.466667,-0.553725,0.466667,3.29968,0.468627,0.110498,0.466667,All
-10.124,0.470588,15.2729,0.468627,0.00888974,0.468627,-4.93974,0.468627,-4.83848,0.468627,-0.553464,0.468627,3.29973,0.470588,0.111175,0.468627,All
-10.1049,0.472549,15.2748,0.470588,0.00889052,0.470588,-4.93956,0.470588,-4.83287,0.470588,-0.552512,0.470588,3.30593,0.472549,0.112075,0.470588,All
-10.0973,0.47451,15.2761,0.472549,0.00889107,0.472549,-4.93934,0.472549,-4.83157,0.472549,-0.550162,0.472549,3.31194,0.47451,0.113201,0.472549,All
-10.0772,0.476471,15.2767,0.47451,0.00889711,0.47451,-4.93929,0.47451,-4.82946,0.47451,-0.549473,0.47451,3.31836,0.476471,0.114155,0.47451,All
-10.0486,0.478431,15.2783,0.476471,0.00890074,0.476471,-4.93926,0.476471,-4.82871,0.476471,-0.548805,0.476471,3.32655,0.478431,0.114527,0.476471,All
-10.0317,0.480392,15.2798,0.478431,0.00890829,0.478431,-4.93925,0.478431,-4.82437,0.478431,-0.545675,0.478431,3.32965,0.480392,0.115559,0.478431,All
-10.0314,0.482353,15.2807,0.480392,0.00890955,0.480392,-4.9392,0.480392,-4.81441,0.480392,-0.545667,0.480392,3.34033,0.482353,0.116162,0.480392,All
-10.0281,0.484314,15.2824,0.482353,0.00890968,0.482353,-4.93907,0.482353,-4.80907,0.482353,-0.544578,0.482353,3.34573,0.484314,0.116667,0.482353,All
-10.0253,0.486275,15.2827,0.484314,0.00891104,0.484314,-4.93901,0.484314,-4.80802,0.484314,-0.541991,0.484314,3.34688,0.486275,0.116825,0.484314,All
-10.0203,0.488235,15.2839,0.486275,0.00891111,0.486275,-4.93901,0.486275,-4.80625,0.486275,-0.53985,0.486275,3.35295,0.488235,0.116915,0.486275,All
-9.98282,0.490196,15.2841,0.488235,0.00891303,0.488235,-4.93901,0.488235,-4.80271,0.488235,-0.539801,0.488235,3.35422,0.490196,0.117434,0.488235,All
-9.95492,0.492157,15.2849,0.490196,0.00891351,0.490196,-4.93896,0.490196,-4.79803,0.490196,-0.539553,0.490196,3.35492,0.492157,0.11818,0.490196,All
-9.93903,0.494118,15.2862,0.492157,0.00891411,0.492157,-4.93884,0.492157,-4.79665,0.492157,-0.537549,0.492157,3.35738,0.494118,0.118354,0.492157,All
-9.93855,0.496078,15.2867,0.494118,0.00891645,0.494118,-4.93882,0.494118,-4.79482,0.494118,-0.536923,0.494118,3.36016,0.496078,0.118865,0.494118,All
-9.93336,0.498039,15.2902,0.496078,0.00891646,0.496078,-4.93878,0.496078,-4.79122,0.496078,-0.53544,0.496078,3.38168,0.498039,0.120308,0.496078,All
-9.9313,0.5,15.2905,0.498039,0.00891706,0.498039,-4.93876,0.498039,-4.78842,0.498039,-0.534237,0.498039,3.38282,0.5,0.120823,0.498039,All
-9.92128,0.501961,15.2906,0.5,0.00891721,0.5,-4.93876,0.5,-4.78653,0.5,-0.532705,0.5,3.38647,0.501961,0.121868,0.5,All
-9.91493,0.503922,15.2976,0.501961,0.00891982,0.501961,-4.93874,0.501961,-4.78621,0.501961,-0.532405,0.501961,3.38654,0.503922,0.122451,0.501961,All
-9.90197,0.505882,15.2989,0.503922,0.00892105,0.503922,-4.93874,0.503922,-4.78062,0.503922,-0.532384,0.503922,3.3883,0.505882,0.122907,0.503922,All
-9.87542,0.507843,15.2997,0.505882,0.0089238,0.505882,-4.93873,0.505882,-4.78058,0.505882,-0.532102,0.505882,3.39048,0.507843,0.123044,0.505882,All
-9.8749,0.509804,15.3,0.507843,0.00892498,0.507843,-4.93872,0.507843,-4.77839,0.507843,-0.529795,0.507843,3.39164,0.509804,0.124404,0.507843,All
-9.87336,0.511765,15.3049,0.509804,0.00892511,0.509804,-4.93869,0.509804,-4.7743,0.509804,-0.528089,0.509804,3.39294,0.511765,0.125086,0.509804,All
-9.85748,0.513725,15.3066,0.511765,0.00892519,0.511765,-4.93868,0.511765,-4.77151,0.511765,-0.525557,0.511765,3.39994,0.513725,0.126243,0.511765,All
-9.85052,0.515686,15.3081,0.513725,0.00892857,0.513725,-4.93867,0.513725,-4.76398,0.513725,-0.524537,0.513725,3.40502,0.515686,0.126949,0.513725,All
-9.83895,0.517647,15.3088,0.515686,0.00893187,0.515686,-4.93861,0.515686,-4.76327,0.515686,-0.522756,0.515686,3.40719,0.517647,0.12787,0.515686,All
-9.82537,0.519608,15.3107,0.517647,0.00893341,0.517647,-4.93856,0.517647,-4.76315,0.517647,-0.522038,0.517647,3.41153,0.519608,0.12807,0.517647,All
-9.81574,0.521569,15.3126,0.519608,0.00893399,0.519608,-4.93852,0.519608,-4.76241,0.519608,-0.52131,0.519608,3.4123,0.521569,0.129046,0.519608,All
-9.81349,0.523529,15.3126,0.521569,0.00893408,0.521569,-4.93851,0.521569,-4.76069,0.521569,-0.520992,0.521569,3.41252,0.523529,0.129598,0.521569,All
-9.79653,0.52549,15.3139,0.523529,0.0089357,0.523529,-4.93847,0.523529,-4.75892,0.523529,-0.519294,0.523529,3.41371,0.52549,0.129735,0.523529,All
-9.75663,0.527451,15.315,0.52549,0.00893604,0.52549,-4.93845,0.52549,-4.75761,0.52549,-0.513353,0.52549,3.4189,0.527451,0.130473,0.52549,All
-9.74529,0.529412,15.3156,0.527451,0.00893629,0.527451,-4.93841,0.527451,-4.75355,0.527451,-0.511114,0.527451,3.41945,0.529412,0.130645,0.527451,All
-9.66597,0.531373,15.3156,0.529412,0.00893681,0.529412,-4.93836,0.529412,-4.75203,0.529412,-0.509441,0.529412,3.42231,0.531373,0.130895,0.529412,All
-9.65814,0.533333,15.3165,0.531373,0.00893889,0.531373,-4.93835,0.531373,-4.75155,0.531373,-0.505792,0.531373,3.4251,0.533333,0.131164,0.531373,All
-9.61966,0.535294,15.3173,0.533333,0.00893931,0.533333,-4.93833,0.533333,-4.75081,0.533333,-0.504994,0.533333,3.42656,0.535294,0.131212,0.533333,All
-9.6061,0.537255,15.3191,0.535294,0.00893966,0.535294,-4.9383,0.535294,-4.74806,0.535294,-0.502878,0.535294,3.43974,0.537255,0.131275,0.535294,All
-9.6052,0.539216,15.3256,0.537255,0.00893993,0.537255,-4.93822,0.537255,-4.74279,0.537255,-0.502435,0.537255,3.44213,0.539216,0.131817,0.537255,All
-9.60312,0.541176,15.3275,0.539216,0.00894221,0.539216,-4.93805,0.539216,-4.74265,0.539216,-0.501225,0.539216,3.44401,0.541176,0.132172,0.539216,All
-9.59492,0.543137,15.3287,0.541176,0.008943,0.541176,-4.9379,0.541176,-4.74129,0.541176,-0.501191,0.541176,3.45293,0.543137,0.132195,0.541176,All
-9.57964,0.545098,15.3293,0.543137,0.00894361,0.543137,-4.93786,0.543137,-4.73849,0.543137,-0.500123,0.543137,3.454,0.545098,0.132794,0.543137,All
-9.56954,0.547059,15.3312,0.545098,0.00894507,0.545098,-4.93786,0.545098,-4.73383,0.545098,-0.499581,0.545098,3.45437,0.547059,0.133574,0.545098,All
-9.56586,0.54902,15.3314,0.547059,0.00894532,0.547059,-4.93785,0.547059,-4.73231,0.547059,-0.499446,0.547059,3.45992,0.54902,0.133575,0.547059,All
-9.51631,0.55098,15.3316,0.54902,0.00894576,0.54902,-4.93783,0.54902,-4.72883,0.54902,-0.498353,0.54902,3.46008,0.55098,0.134925,0.54902,All
-9.50022,0.552941,15.3329,0.55098,0.00894845,0.55098,-4.93782,0.55098,-4.72678,0.55098,-0.496523,0.55098,3.46174,0.552941,0.13558,0.55098,All
-9.50004,0.554902,15.3331,0.552941,0.00894887,0.552941,-4.9377,0.552941,-4.72461,0.552941,-0.496316,0.552941,3.46776,0.554902,0.135663,0.552941,All
-9.49365,0.556863,15.3398,0.554902,0.00894894,0.554902,-4.93766,0.554902,-4.72459,0.554902,-0.489366,0.554902,3.47536,0.556863,0.135666,0.554902,All
-9.46459,0.558824,15.3431,0.556863,0.00895055,0.556863,-4.9376,0.556863,-4.72132,0.556863,-0.488997,0.556863,3.47672,0.558824,0.13571,0.556863,All
-9.46211,0.560784,15.345,0.558824,0.00895531,0.558824,-4.93756,0.558824,-4.71809,0.558824,-0.487723,0.558824,3.47844,0.560784,0.136024,0.558824,All
-9.45555,0.562745,15.3467,0.560784,0.00895757,0.560784,-4.93752,0.560784,-4.71571,0.560784,-0.486258,0.560784,3.48079,0.562745,0.137004,0.560784,All
-9.45543,0.564706,15.3489,0.562745,0.00895946,0.562745,-4.93744,0.562745,-4.71556,0.562745,-0.484357,0.562745,3.48178,0.564706,0.137306,0.562745,All
-9.44789,0.566667,15.3493,0.564706,0.00896132,0.564706,-4.93742,0.564706,-4.71453,0.564706,-0.484268,0.564706,3.48372,0.566667,0.138865,0.564706,All
-9.44169,0.568627,15.3518,0.566667,0.00896258,0.566667,-4.93739,0.566667,-4.7135,0.566667,-0.483432,0.566667,3.48493,0.568627,0.13897,0.566667,All
-9.4299,0.570588,15.3525,0.568627,0.00896299,0.568627,-4.93729,0.568627,-4.71035,0.568627,-0.48267,0.568627,3.49392,0.570588,0.139061,0.568627,All
-9.40765,0.572549,15.3544,0.570588,0.00896412,0.570588,-4.93728,0.570588,-4.71032,0.570588,-0.481237,0.570588,3.4945,0.572549,0.139118,0.570588,All
-9.40352,0.57451,15.3544,0.572549,0.00896475,0.572549,-4.93715,0.572549,-4.70997,0.572549,-0.481056,0.572549,3.49584,0.57451,0.139977,0.572549,All
-9.39864,0.576471,15.3556,0.57451,0.00896751,0.57451,-4.93699,0.57451,-4.708,0.57451,-0.48086,0.57451,3.49732,0.576471,0.14063,0.57451,All
-9.3823,0.578431,15.3581,0.576471,0.00896832,0.576471,-4.93698,0.576471,-4.70734,0.576471,-0.479942,0.576471,3.49777,0.578431,0.140634,0.576471,All
-9.33976,0.580392,15.3638,0.578431,0.00897018,0.578431,-4.93697,0.578431,-4.70664,0.578431,-0.478841,0.578431,3.49852,0.580392,0.141531,0.578431,All
-9.33421,0.582353,15.3652,0.580392,0.0089734,0.580392,-4.93687,0.580392,-4.70542,0.580392,-0.478747,0.580392,3.50464,0.582353,0.141824,0.580392,All
-9.31409,0.584314,15.3656,0.582353,0.00897357,0.582353,-4.93686,0.582353,-4.70415,0.582353,-0.47837,0.582353,3.51361,0.584314,0.141839,0.582353,All
-9.31176,0.586275,15.3659,0.584314,0.00897433,0.584314,-4.93683,0.584314,-4.70371,0.584314,-0.476511,0.584314,3.51417,0.586275,0.141895,0.584314,All
-9.30699,0.588235,15.3676,0.586275,0.00897633,0.586275,-4.93667,0.586275,-4.69989,0.586275,-0.470857,0.586275,3.51837,0.588235,0.142123,0.586275,All
-9.29008,0.590196,15.3676,0.588235,0.00897637,0.588235,-4.93662,0.588235,-4.69987,0.588235,-0.469371,0.588235,3.523,0.590196,0.143105,0.588235,All
-9.28758,0.592157,15.3701,0.590196,0.00898029,0.590196,-4.93659,0.590196,-4.69412,0.590196,-0.465855,0.590196,3.52574,0.592157,0.143503,0.590196,All
-9.26099,0.594118,15.3706,0.592157,0.00898932,0.592157,-4.93658,0.592157,-4.69151,0.592157,-0.463737,0.592157,3.52758,0.594118,0.145259,0.592157,All
-9.25548,0.596078,15.3711,0.594118,0.00898984,0.594118,-4.93653,0.594118,-4.69022,0.594118,-0.457587,0.594118,3.54194,0.596078,0.145503,0.594118,All
-9.2308,0.598039,15.3753,0.596078,0.00899037,0.596078,-4.93644,0.596078,-4.68811,0.596078,-0.456221,0.596078,3.54693,0.598039,0.145724,0.596078,All
-9.21417,0.6,15.3768,0.598039,0.00899158,0.598039,-4.93634,0.598039,-4.67901,0.598039,-0.456008,0.598039,3.54778,0.6,0.146242,0.598039,All
-9.21365,0.601961,15.3786,0.6,0.00899456,0.6,-4.93633,0.6,-4.67388,0.6,-0.455394,0.6,3.54809,0.601961,0.146476,0.6,All
-9.20369,0.603922,15.3793,0.601961,0.00899465,0.601961,-4.93628,0.601961,-4.67173,0.601961,-0.453868,0.601961,3.54983,0.603922,0.150667,0.601961,All
