rep,id,initT,aS,dS,tau,lBt0,lp,dI,lk,f,dp,lw,dE,lI50,eta_initT,eta_aS,eta_dS,eta_tau,eta_lBt0,eta_lp,eta_dI,eta_lk,eta_f,eta_dp,eta_lw,eta_dE,eta_lI50
1,1,-10.10664746660266466,70.00000000000002842,0.04262787172064425,0.05000000000000001,-4.85175954735667947,4.59999999999999964,0.90000000000000002,-1.87238689903335809,0.89999999999999991,0.00100000000000000,-0.15930516926459637,1.00000000000000000,-0.13236399609648261,-2.71054009039812005,0.00000000000000000,0.00461264589506483,0.00000000000000000,0.02027286157961505,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,-0.47111212540446867,0.00000000000000000,0.13092825774306735
1,2,-2.47234604536848401,70.00000000000002842,0.04087997562811811,0.05000000000000001,-4.84407741648514456,4.59999999999999964,0.90000000000000002,-1.87238689903335809,0.89999999999999991,0.00100000000000000,0.29522257103943894,1.00000000000000000,0.24385063011031727,4.92376133083606060,0.00000000000000000,-0.03725530947035427,0.00000000000000000,0.02795499245114996,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,-0.01658438510043336,0.00000000000000000,0.50714288394986728
1,3,-8.05154238350412932,70.00000000000002842,0.04029156747314022,0.05000000000000001,-4.88832390129420613,4.59999999999999964,0.90000000000000002,-1.87238689903335809,0.89999999999999991,0.00100000000000000,0.17372099180161332,1.00000000000000000,-0.70621461387218865,-0.65543500729958470,0.00000000000000000,-0.05175345596914571,0.00000000000000000,-0.01629149235791161,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,-0.13808596433825898,0.00000000000000000,-0.44292236003263868
1,4,-8.03017871500451186,70.00000000000002842,0.04316683140569168,0.05000000000000001,-4.86579083881759811,4.59999999999999964,0.90000000000000002,-1.87238689903335809,0.89999999999999991,0.00100000000000000,0.14637232650167031,1.00000000000000000,0.01436159318407537,-0.63407133879996724,0.00000000000000000,0.01717674962770888,0.00000000000000000,0.00624157011869642,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,-0.16543462963820199,0.00000000000000000,0.27765384702362533
1,5,-6.24056392615117606,70.00000000000002842,0.04475890585877898,0.05000000000000001,-4.91306999865439042,4.59999999999999964,0.90000000000000002,-1.87238689903335809,0.89999999999999991,0.00100000000000000,0.13276996864702900,1.00000000000000000,-0.03880121437886072,1.15554345005336856,0.00000000000000000,0.05339477933972203,0.00000000000000000,-0.04103758971809590,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,-0.17903698749284330,0.00000000000000000,0.22449103946068924
1,6,-9.48396588929100126,70.00000000000002842,0.04404704804961087,0.05000000000000001,-4.85543216873880645,4.59999999999999964,0.90000000000000002,-1.87238689903335809,0.89999999999999991,0.00100000000000000,-1.17602023116790733,1.00000000000000000,0.36909874547791133,-2.08785851308645665,0.00000000000000000,0.03736267732239407,0.00000000000000000,0.01660024019748807,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,-1.48782718730777974,0.00000000000000000,0.63239099931746123
1,7,-5.23968069008242221,70.00000000000002842,0.04285900231492262,0.05000000000000001,-4.84282720014040535,4.59999999999999964,0.90000000000000002,-1.87238689903335809,0.89999999999999991,0.00100000000000000,0.16773570623853129,1.00000000000000000,-0.00412151542711701,2.15642668612212240,0.00000000000000000,0.01002005282331675,0.00000000000000000,0.02920520879588917,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,-0.14407124990134101,0.00000000000000000,0.25917073841243293
1,8,-5.13410025909481149,70.00000000000002842,0.04233865541741177,0.05000000000000001,-4.84759281322235314,4.59999999999999964,0.90000000000000002,-1.87238689903335809,0.89999999999999991,0.00100000000000000,-0.20366522770880843,1.00000000000000000,0.14806164778116387,2.26200711710973312,0.00000000000000000,-0.00219515077445331,0.00000000000000000,0.02443959571394139,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,-0.51547218384868077,0.00000000000000000,0.41135390162071384
1,9,-4.32568658255549909,70.00000000000002842,0.04003056570040361,0.05000000000000001,-4.86659580034455974,4.59999999999999964,0.90000000000000002,-1.87238689903335809,0.89999999999999991,0.00100000000000000,0.84500077497627835,1.00000000000000000,-1.21430896973299030,3.07042079364904552,0.00000000000000000,-0.05825235436877696,0.00000000000000000,0.00543660859173478,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.53319381883640604,0.00000000000000000,-0.95101671589344039
1,10,-9.94094300797400976,70.00000000000002842,0.04154888793780245,0.05000000000000001,-4.87805951096443913,4.59999999999999964,0.90000000000000002,-1.87238689903335809,0.89999999999999991,0.00100000000000000,-0.10447358192278745,1.00000000000000000,0.33209374037529216,-2.54483563176946515,0.00000000000000000,-0.02102490267443224,0.00000000000000000,-0.00602710202814460,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,-0.41628053806265974,0.00000000000000000,0.59538599421484206
1,11,-4.65397316492274626,70.00000000000002842,0.04168082867942181,0.05000000000000001,-4.89966375316740610,4.59999999999999964,0.90000000000000002,-1.87238689903335809,0.89999999999999991,0.00100000000000000,0.54455266985281925,1.00000000000000000,-0.43180253315246769,2.74213421128179835,0.00000000000000000,-0.01785437999319184,0.00000000000000000,-0.02763134423111158,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.23274571371294694,0.00000000000000000,-0.16851027931291773
1,12,-9.55247994821047364,70.00000000000002842,0.04197308144193118,0.05000000000000001,-4.86422191616585131,4.59999999999999964,0.90000000000000002,-1.87238689903335809,0.89999999999999991,0.00100000000000000,-0.03814603588316583,1.00000000000000000,-0.04846819014436487,-2.15637257200592902,0.00000000000000000,-0.01086716442622393,0.00000000000000000,0.00781049277044321,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,-0.34995299202303815,0.00000000000000000,0.21482406369518509
1,13,-4.74351891615385135,70.00000000000002842,0.04264797834893341,0.05000000000000001,-4.86658932638442199,4.59999999999999964,0.90000000000000002,-1.87238689903335809,0.89999999999999991,0.00100000000000000,-0.10761825329402942,1.00000000000000000,0.30583569505086977,2.65258846005069326,0.00000000000000000,0.00508421266679093,0.00000000000000000,0.00544308255187254,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,-0.41942520943390171,0.00000000000000000,0.56912794889041973
1,14,-6.08958100322724594,70.00000000000002842,0.04595792851978086,0.05000000000000001,-4.87448423452322022,4.59999999999999964,0.90000000000000002,-1.87238689903335809,0.89999999999999991,0.00100000000000000,-0.23027015381046465,1.00000000000000000,0.23826100684213689,1.30652637297729868,0.00000000000000000,0.07983072140907499,0.00000000000000000,-0.00245182558692569,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,-0.54207710995033698,0.00000000000000000,0.50155326068168682
1,15,-1.09019952396033104,70.00000000000002842,0.04214459035430744,0.05000000000000001,-4.89275500305360822,4.59999999999999964,0.90000000000000002,-1.87238689903335809,0.89999999999999991,0.00100000000000000,1.22612814399431325,1.00000000000000000,-1.02629651524776522,6.30590785224421335,0.00000000000000000,-0.00678932569438606,0.00000000000000000,-0.02072259411731370,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.91432118785444094,0.00000000000000000,-0.76300426140821531
1,16,-4.04833548809007127,70.00000000000002842,0.03992711490963123,0.05000000000000001,-4.87383404492474348,4.59999999999999964,0.90000000000000002,-1.87238689903335809,0.89999999999999991,0.00100000000000000,0.44757939504996436,1.00000000000000000,-0.75633102840015209,3.34777188811447335,0.00000000000000000,-0.06083999442305599,0.00000000000000000,-0.00180163598844896,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.13577243891009205,0.00000000000000000,-0.49303877456060213
1,17,-11.04106724387415461,70.00000000000002842,0.04433608343953099,0.05000000000000001,-4.91484476710194951,4.59999999999999964,0.90000000000000002,-1.87238689903335809,0.89999999999999991,0.00100000000000000,-0.11341877999229753,1.00000000000000000,0.21244279446231668,-3.64495986766961000,0.00000000000000000,0.04390321091577221,0.00000000000000000,-0.04281235816565498,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,-0.42522573613216985,0.00000000000000000,0.47573504830186664
1,18,-8.59574216098598143,70.00000000000002842,0.04035408753458981,0.05000000000000001,-4.90661375239618458,4.59999999999999964,0.90000000000000002,-1.87238689903335809,0.89999999999999991,0.00100000000000000,-0.15095388922743758,1.00000000000000000,0.00901968897611802,-1.19963478478143681,0.00000000000000000,-0.05020296762681609,0.00000000000000000,-0.03458134345989006,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,-0.46276084536730988,0.00000000000000000,0.27231194281566795
1,19,-5.59738906758627230,70.00000000000002842,0.03921961799501269,0.05000000000000001,-4.89382990892904779,4.59999999999999964,0.90000000000000002,-1.87238689903335809,0.89999999999999991,0.00100000000000000,-0.13289262528961354,1.00000000000000000,0.21288910347804307,1.79871830861827231,0.00000000000000000,-0.07871857851956632,0.00000000000000000,-0.02179749999275327,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,-0.44469958142948585,0.00000000000000000,0.47618135731759303
1,20,-4.03771778992977737,70.00000000000002842,0.03806407718956244,0.05000000000000001,-4.86201358676155682,4.59999999999999964,0.90000000000000002,-1.87238689903335809,0.89999999999999991,0.00100000000000000,0.11238798179387002,1.00000000000000000,-0.28557855410156813,3.35838958627476725,0.00000000000000000,-0.10862467773713291,0.00000000000000000,0.01001882217473771,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,-0.19941897434600228,0.00000000000000000,-0.02228630026201817
1,21,-8.64120996570893496,70.00000000000002842,0.04583026177948950,0.05000000000000001,-4.85144211685770621,4.59999999999999964,0.90000000000000002,-1.87238689903335809,0.89999999999999991,0.00100000000000000,0.62435728205935115,1.00000000000000000,-0.42558532628743373,-1.24510258950439034,0.00000000000000000,0.07704895128807188,0.00000000000000000,0.02059029207858831,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.31255032591947884,0.00000000000000000,-0.16229307244788377
1,22,-8.90303511379095625,70.00000000000002842,0.04280720662923874,0.05000000000000001,-4.86208722935996995,4.59999999999999964,0.90000000000000002,-1.87238689903335809,0.89999999999999991,0.00100000000000000,-0.32373370269062907,1.00000000000000000,0.53997302694810290,-1.50692773758641163,0.00000000000000000,0.00881080841682635,0.00000000000000000,0.00994517957632457,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,-0.63554065883050137,0.00000000000000000,0.80326528078765280
1,23,-8.26197984658920070,70.00000000000002842,0.04320335921864487,0.05000000000000001,-4.84141683340596174,4.59999999999999964,0.90000000000000002,-1.87238689903335809,0.89999999999999991,0.00100000000000000,-0.11293388157545314,1.00000000000000000,0.68386748605205783,-0.86587247038465609,0.00000000000000000,0.01802259273322848,0.00000000000000000,0.03061557553033278,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,-0.42474083771532545,0.00000000000000000,0.94715973989160784
1,24,-5.03992353692427564,70.00000000000002842,0.04320045917920409,0.05000000000000001,-4.89825524210121532,4.59999999999999964,0.90000000000000002,-1.87238689903335809,0.89999999999999991,0.00100000000000000,1.27085156030365831,1.00000000000000000,-0.29590311635208638,2.35618383928026898,0.00000000000000000,0.01795546515725688,0.00000000000000000,-0.02622283316492080,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.95904460416378601,0.00000000000000000,-0.03261086251253642
1,25,-6.28358453639157233,70.00000000000002842,0.04482580120160561,0.05000000000000001,-4.79693246001630058,4.59999999999999964,0.90000000000000002,-1.87238689903335809,0.89999999999999991,0.00100000000000000,0.52473653864837166,1.00000000000000000,-0.66535088075557747,1.11252283981297229,0.00000000000000000,0.05488823413698318,0.00000000000000000,0.07509994891999394,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.21292958250849936,0.00000000000000000,-0.40205862691602751
1,26,-7.57624757434241491,70.00000000000002842,0.04288500373208306,0.05000000000000001,-4.85073853315239756,4.59999999999999964,0.90000000000000002,-1.87238689903335809,0.89999999999999991,0.00100000000000000,1.31860743752543130,1.00000000000000000,-1.08896547575803759,-0.18014019813787030,0.00000000000000000,0.01062654228319104,0.00000000000000000,0.02129387578389697,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,1.00680048138555911,0.00000000000000000,-0.82567322191848769
1,27,-9.02266535250036839,70.00000000000002842,0.04005287746426239,0.05000000000000001,-4.87051904359946874,4.59999999999999964,0.90000000000000002,-1.87238689903335809,0.89999999999999991,0.00100000000000000,0.74699450224493391,1.00000000000000000,-0.58360252522386102,-1.62655797629582377,0.00000000000000000,-0.05769514145298871,0.00000000000000000,0.00151336533682578,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.43518754610506161,0.00000000000000000,-0.32031027138431106
1,28,-6.08968971738574005,70.00000000000002842,0.04339123196290390,0.05000000000000001,-4.86317051132501987,4.59999999999999964,0.90000000000000002,-1.87238689903335809,0.89999999999999991,0.00100000000000000,-0.02645860246209626,1.00000000000000000,0.10837221250487696,1.30641765881880456,0.00000000000000000,0.02236173300677180,0.00000000000000000,0.00886189761127465,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,-0.33826555860196855,0.00000000000000000,0.37166446634442690
1,29,-7.41443446621987157,70.00000000000002842,0.04401178908555613,0.05000000000000001,-4.86818128050258281,4.59999999999999964,0.90000000000000002,-1.87238689903335809,0.89999999999999991,0.00100000000000000,0.52514708807804245,1.00000000000000000,-0.25688440266695578,-0.01832709001532695,0.00000000000000000,0.03656187260849864,0.00000000000000000,0.00385112843371171,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.21334013193817014,0.00000000000000000,0.00640785117259418
1,30,-9.77927024799100941,70.00000000000002842,0.04789103394768413,0.05000000000000001,-4.90260603833615694,4.59999999999999964,0.90000000000000002,-1.87238689903335809,0.89999999999999991,0.00100000000000000,0.46476590593225942,1.00000000000000000,-0.26107751055354278,-2.38316287178646480,0.00000000000000000,0.12103264499085409,0.00000000000000000,-0.03057362939986241,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.15295894979238711,0.00000000000000000,0.00221474328600718
1,31,-4.02749141159452329,70.00000000000002842,0.04267361759917283,0.05000000000000001,-4.86658670873271326,4.59999999999999964,0.90000000000000002,-1.87238689903335809,0.89999999999999991,0.00100000000000000,0.30330518814105062,1.00000000000000000,0.20385829016378004,3.36861596461002133,0.00000000000000000,0.00568521527876209,0.00000000000000000,0.00544570020358126,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,-0.00850176799882169,0.00000000000000000,0.46715054400333000
1,32,-6.99067796405414210,70.00000000000002842,0.03860137786893302,0.05000000000000001,-4.90548791340779111,4.59999999999999964,0.90000000000000002,-1.87238689903335809,0.89999999999999991,0.00100000000000000,0.04470169541155410,1.00000000000000000,-0.21327658578532152,0.40542941215040251,0.00000000000000000,-0.09460768726451896,0.00000000000000000,-0.03345550447149659,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,-0.26710526072831819,0.00000000000000000,0.05001566805422844
