,0,2,4,8,12,24
23,2.7726436695283123,6.46624681964791,5.5568846444809665,5.04766750499474,5.041674459968168,5.044933967148134
24,5.734916432192195,4.511975941758352,5.291920895135544,3.9365901454486494,2.9891619710542146,0.685434489722493
25,5.841216793142084,5.394946154134673,5.037534761510281,4.466426093358986,4.1261719535967005,4.2118847820111105
26,5.842018211005222,5.3538853338735,5.179442179329886,5.098315908113373,5.096687880490716,5.093487027696498
27,5.900402204445955,5.321336735269934,5.0007835040128095,4.036821698468802,3.5625741200381653,4.1420076219776885
28,6.566802693727875,5.61243260772176,5.145941671111505,5.199059875942256,5.234246837291081,5.215018737748638
29,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0
30,5.02440222276459,4.076033392120102,3.4505252995310705,2.3712127076655096,1.3863346695009882,0.44900141623083045
31,6.050392551587256,4.037783027254814,4.175567770544791,4.354744256802063,2.8304823978731943,-0.1445535356842657
32,5.557097132786126,5.265634928810451,4.14467345357216,2.9359585816234857,2.0905559240465257,1.4967679331759003
33,6.554355340929958,6.105921875573581,5.895646056478909,5.768443802973946,5.749984055992095,5.748966073281626
34,2.980735338705681,6.872586110944891,5.265632844034718,2.864496562802102,1.7731468155422445,4.91335011103171
35,6.945042676207324,5.589278569134039,4.517633828595632,5.532717279489326,5.056375599446412,5.248155843851906
36,6.594465093767627,4.465928807913018,4.052695565237004,4.759743775838877,4.578920650783853,4.543355994514818
37,6.24958008634853,6.242244067873543,5.36559042983914,5.111180036734487,5.1223229686757135,5.121667105912348
38,4.963801476109734,4.687992075025767,4.658400610058841,3.589025656337179,2.9746027468689875,4.230563787040332
39,4.005940276581153,5.9625100947790886,5.293580118740286,4.543994163582409,4.235007404785307,3.989374364905663
40,6.51711996221614,5.662593114451914,5.279284796086827,5.104499854698064,5.094431354215551,5.094794976282241
41,6.6183311756417345,4.560415733961109,4.327554377895898,3.8942989797295446,3.300799430504019,3.3440211175968404
42,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0
43,3.070918011657001,6.530450572664475,4.599890234599999,3.2604410466878573,2.1306535488339184,0.6244192740879714
44,7.201363473171503,6.644801181340322,5.5332717897808195,5.116709846869666,5.390831642744834,5.304033119010519
45,6.345736588069865,5.756566727385562,5.328533224657921,4.6711274838901415,4.223246351111601,4.1936753783935385
46,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0
47,6.660621860634938,4.690976514528877,4.742464630037902,3.9828700012523304,3.1262764153193534,3.939142405095269
48,4.953214017273559,5.483440471004444,5.09289079343055,4.673784288440996,4.501084039723641,3.490565784380348
49,4.876565119445925,6.299681704013002,4.592295116502048,4.349925528427722,5.028605027778539,4.701860911985262
50,4.279845311664978,6.755267124285195,4.894546923444769,4.184210926804006,5.145533976741401,4.93443750949325
51,5.44652622116149,6.493193455132624,5.150599730694575,3.7041888901258444,3.4334348629312865,4.5189474236251135
52,4.600834297714645,6.6664281296805905,4.856302850969261,4.197139202463599,5.156671294771241,4.93417348514792
53,7.235491806144576,5.567768481535927,4.194572599204036,2.381305261851697,1.7270517086312978,5.240833317906702
54,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0
55,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0
56,5.500312741467628,4.233095442751434,3.589132580722332,2.4300025165079964,1.3982406101150933,-2.1396619934290064
57,4.681126205311092,4.205874419122492,4.0026415655530405,3.364850962021777,2.6681155541348787,1.1328450799352787
58,4.837512647488003,5.06679001885149,4.928441074297679,3.5640104796524334,2.6642541711362715,0.379726008567859
59,6.10169091586048,4.385957685263435,3.684933004912267,2.4414782326742444,1.3577367025688227,-2.910094888560602
60,4.455420696803444,4.318531425782815,4.136245230804125,3.535892440259373,3.1021815873455525,3.6332650601721173
61,6.649770442557789,5.40632539123944,4.4504117347028584,3.474833498391867,3.628662710858128,4.314330452303622
62,6.22153193627681,5.5505498017607,4.496609520088221,4.434120920719987,4.50123811265286,4.4345716416774765
63,5.280350250256707,5.844138778817413,4.983817978431099,4.850125686329852,4.569020495154928,3.571755939143928
64,5.413523453555943,4.320593209203796,3.3739361636953333,2.0943319434346,1.6686130697096326,4.150873204260379
65,7.2241476365575625,6.492193707892045,5.472418011424683,5.1340541278785405,5.384677934940034,5.300954689811826
66,7.3032340854021935,5.54777514194583,4.439427055769126,2.709840530570789,1.652799158307619,3.356803361036208
67,5.387897877581581,4.829253011713128,3.9301552100620434,2.775947501522609,1.9750885112854095,1.2122267690728412
68,6.555219762432393,4.582784019109543,4.329273578088368,3.9007863924080453,3.321578672412869,3.320517243700695
69,6.474854283338328,5.111538337604855,3.745146283379236,2.0931291383522392,1.0696385017306989,2.031865909037148
70,5.7175996532272775,5.031952840237074,4.952797816352009,4.2344358679379805,3.147001753948869,0.6778659923274112
71,5.770451839443467,4.307400754162917,3.6570016535416077,2.521830623371035,1.6230791584061313,0.044790543989333756
72,6.263128719604948,4.441721846364495,3.7226813394739335,2.5472664065327706,1.564888716218668,-0.706747966852175
73,6.6519626922769435,6.146335151206917,5.915958136289755,5.771961713464407,5.749567724761875,5.747105336267338
74,3.1073356390014006,6.521158315476961,4.58138678325127,3.172715112379843,2.0377652350301987,-0.10351787555905391
75,6.738328096045793,4.791047213942612,3.5476709384410645,1.9973519103584392,1.7675682129046746,5.105213651413764
76,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0
77,6.72638275238959,4.50246922907519,4.384677581333974,3.9377771546184106,3.2579676611722284,2.6193730159771973
78,6.239708102087827,5.749423035765926,5.430813064930219,5.070376404965993,4.958326224869273,4.926982868229718
79,7.455921726908545,4.593188078688633,3.4652483153329934,6.1384099292179215,5.258176284564788,5.671019043643697
80,2.8319888851134403,6.6577561294642456,4.5102418737196714,4.203191293429648,4.930458315106017,4.605244442853273
81,5.131823185948888,5.213247384595356,4.656488140502865,4.189833678192664,3.248878976040594,3.837235713566434
82,7.31833812209708,6.807027809163281,6.217428407114427,5.824767875706103,5.758499936675241,5.7494471116556385
83,5.166838760282814,4.128544494287903,3.4992870932999387,2.343647222782828,1.3977845034104133,-0.20666369732784684
84,5.358305119599152,4.556407295083257,4.188701937159093,3.6520765847733174,2.9692533337037164,1.3745540611453473
85,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0
86,5.277612852759892,5.53026595914527,4.238001310999825,2.9839047370939213,1.9574531737606764,0.41703468775551317
87,6.353342280460787,4.795720074483058,3.741773486341501,2.9846232705715003,3.550519671817751,3.863353847413538
88,5.532707976465711,5.46847859385106,4.38139720191691,4.478764127616268,4.472744806267125,4.436573231365014
89,5.6816057235857045,5.3299914870854925,4.185017984609143,2.964750223648381,1.867505612173401,-1.8467950999157157
90,6.8912289611442334,6.111987893412538,5.383845528120466,5.103955233649592,5.2708798259417495,5.219222287952162
91,6.788137396127257,6.422570737535158,5.861651126523578,5.2559409045799,5.009719400629363,4.931711961341994
92,5.928406434921477,5.2546261236171175,4.82897653079818,3.9910895723268416,3.418326335465291,3.5483786361932164
93,5.202818431705026,5.331790185938185,4.2017879579320985,3.3903008036784406,2.8560902679139972,3.0697032866563028
94,2.9471790653836614,6.636537943607761,4.497765309270324,4.223344637095147,4.923172910251365,4.60277751819623
95,5.791385425892948,5.251332043692921,5.06523659255682,5.040980986504561,5.0373245930894965,5.040254260574467
96,5.535939881531763,4.310760476472084,3.7994849414605665,3.146860407631856,2.7272600131696767,3.1928870132732237
97,6.291745331527654,4.6649629645622825,3.671434790508116,2.9783915072217457,3.603869145436254,3.862226173423959
98,6.028797132185308,5.283249330262197,4.73664516371765,4.639004291962158,4.593123496236331,4.597546117936655
99,5.421671038951636,4.60120994401343,4.22999525654722,4.1014727379116325,4.429477431722164,4.3434881656104825
100,2.647581272210838,6.703054041369013,5.739281318277684,4.038920530235086,5.020589435010254,5.029744305506823
101,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0
102,2.5059617163560577,3.3237041129344664,4.984839123335136,3.429841523999024,1.9360194513243068,-0.9465373950745447
103,6.618792232567729,4.978396946103852,4.16102094857187,4.615619989171719,5.087278807291667,4.831091028663669
104,6.531176396422287,4.834109414236837,4.180121782048357,4.763100537675553,4.76090769559729,4.679536957793368
105,6.5185564489312355,5.635428695525168,5.0761479677289305,4.22379607748947,3.5599386037251244,3.4523142750326015
106,6.560297487233177,4.545886265188791,4.391707702172221,3.9596336418325837,3.3017649488565928,2.5193742799425616
107,5.988126939800384,5.452201195090784,5.219555218205998,5.1041152574061535,5.093876250141494,5.095240916951614
108,4.803790641793302,5.052165104924684,4.347718164124825,3.9866937566317477,3.3706727629245163,3.2521805186918864
109,4.99071099579961,4.395115392495019,4.3252169513892,3.718233939781243,3.0659736871602057,2.6566491858412262
110,4.283333422529278,4.104084262528743,3.8269144617976854,3.1615214517973333,2.4397423482140717,1.0170141296949422
111,6.784691945228054,5.729170274991896,5.129207991678667,4.260929135088967,3.605505186065636,3.43279493392051
112,7.081128305487652,5.7689580375351275,5.147123972519484,5.301810635780784,5.31798371188108,5.305630529575117
113,6.826611027733341,6.231171223019814,5.952243580529799,5.778742528740671,5.749440702649751,5.748214414650734
114,4.198327502283534,4.625622152813572,3.974661427133626,4.567540785782621,2.9954227726545004,0.38175386328695843
115,5.168594875072428,6.313826107428709,5.586763866920261,5.124991543454715,5.09723315481933,5.092945047487005
116,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0
117,5.949737094923367,5.182799872122299,4.729916187607599,3.8832335744014643,3.4972373887968486,4.168938642232835
118,6.9606542342178965,4.048432699974506,3.5161741524733268,6.331044945112803,5.364560851494427,5.677901935145083
119,5.189481088029961,4.894327708323172,4.630910390798597,4.597434546504879,4.609723765857904,4.598084624193417
120,5.999313858528648,4.657599299993751,4.168833353759885,4.789754806228005,4.936763923954286,4.7897971672678405
121,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0
122,5.882436914285349,4.319973281723339,3.627120539997658,2.459240548593505,1.486587448293298,-1.1494762911210057
123,3.4811116015147423,5.263155236777654,5.306045291959671,4.283332255900166,4.583104490536113,4.448034300601308
124,4.386298703029779,6.891332370025634,6.114098504789344,5.075554638811718,5.2473989305109825,5.22170418805617
125,3.323039159090563,6.309487856210808,5.718848990464623,4.9524099161988575,4.408590500656064,4.1485342748772025
126,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0
127,5.3449300689243335,4.1575301525635,3.4837399406962626,2.3077735340136294,1.2491792724818704,-3.0
128,2.4602129510683626,3.648066784708631,5.105512086430644,3.2878925372326524,1.892921146645114,-2.8664610916297826
129,6.316150228857503,4.364176582096387,4.0349451871973745,4.816612016547125,4.5413135795266815,4.546368208500464
130,5.131234475441246,5.186681194695069,5.087011942523311,4.306369738665649,4.577859586274189,4.444997279046037
131,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0
132,6.60217689848757,4.682981703180578,3.9140509823319856,2.7636570235008047,1.871133632375093,0.028611915066229923
133,5.994204534332319,4.323383719318392,4.355253689667081,3.903171140361987,3.082878299392521,0.8075756144416602
134,5.777615076095886,5.342375104532803,4.987955058580914,4.430297368548173,4.111986897620573,4.204298979049565
135,6.766269979726328,5.1499045080947266,4.2849819838615595,4.499470007713442,5.066250923461065,4.784097336956925
136,5.402685955498812,5.792529857611764,4.995715032430772,4.863906260065062,4.565494346920705,3.6069808451507046
137,5.400216103702362,4.713229320588656,4.233202050730901,4.579760311179641,4.395437489038401,4.435918590406751
138,5.616375470945766,5.558436835096668,4.322624875725946,3.448682241395134,2.866315954307118,2.9288537811826685
139,2.9701721607826705,5.9254027412796875,5.21939734467051,4.341508794850657,3.691833372396941,3.998182145312502
140,3.6718222522363755,6.0653277707338855,5.391174173719771,4.495958045277051,3.75956623508587,3.3015208856448166
141,6.040895262922218,4.305452329027847,4.043589587602728,4.847480678045529,4.519244942596963,4.554765858676336
142,5.437693369984363,4.610508237340882,4.236387814544912,4.093150647078625,4.4359465903442725,4.358778866427424
143,5.233594253519317,3.9419640982111472,2.9879169752701236,2.0153301167339155,2.180262567487702,4.376743903893667
144,5.771936851763791,3.676904938924253,3.709524667842595,6.123379538182021,5.550409034207301,5.6903382202456125
145,7.179670150055657,6.572113888306148,5.966917929588481,5.3049419124818735,5.024631835529163,4.937406508782979
146,6.720869086252309,5.419917320925867,4.459295470465279,4.178576055771915,4.872489855840977,4.747530098331391
147,2.641828798101544,6.948291979083912,5.367432665915636,4.861888998633904,5.2212940471038785,5.281856632305465
148,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0
149,4.643968677463937,4.321528846441736,4.3281444635315,3.7113543054617053,2.8563340889137523,0.7620765851027711
150,5.363937731309873,4.946617629617932,4.381968490603498,3.54695651666532,3.209054053252689,4.1835872234360725
151,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0
152,4.396053065685756,4.158663879247537,3.9211770765785405,3.2543753811154326,2.616607945634765,0.6621229202162032
153,3.325418648463379,4.861269689537864,5.060365050256963,4.105905419608099,3.104942274178911,0.8250026527839365
154,6.3558049387356395,4.803261003259896,3.73886537869132,2.9609527053506928,3.5226792067119397,3.855532459291093
155,5.561819366953935,4.418337059301745,3.7009210306147,2.6734791916981657,1.9502796425032354,1.5709540408011777
156,6.6533642456672135,6.082730448030976,5.654288868047246,5.162987015488383,4.981957575788449,4.932896468118195
157,5.784032488370572,5.074486612587079,4.557838663672676,3.6052651226210677,3.183069865555769,4.1560226288023285
158,7.319721980032612,5.619634446966757,3.641210160717189,5.418882143368416,5.257287262726326,5.691094841572929
159,2.7380638173544263,6.228758613417722,4.33165848959695,4.2481221385833035,3.5363343102555227,1.3560821013825335
160,5.873226508211794,4.762247918623536,5.182046489979594,3.722349235578271,2.7985067106283235,0.9684423191051887
161,6.362924606343253,4.758427389113373,4.194427990560282,4.70895654413997,4.98699047829588,4.799152692666577
162,6.661993748677987,4.659124740358812,4.755289139123666,3.939023756546946,3.1027231800068518,4.011463471770206
163,2.2949645631147337,6.807276174266324,5.3183756371850475,4.112687097213543,5.028736347430871,4.935877450413253
164,5.501307336738953,6.062287270067221,4.404402140969703,3.0824437405412937,3.1998571806088187,3.947885173031092
165,7.111898729809851,5.563071607065585,4.514835243969137,3.148499084197824,2.2243017916687258,1.583495988205732
166,5.8643925408572075,5.205719336023715,4.776836437885212,3.9621445540315405,3.4080701518142296,3.5712757827270054
167,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0
168,6.037110363634782,5.397810949141643,4.874189961026906,4.001974578652845,3.4308804810796154,3.928389687075014
169,6.783558335301253,4.672300265265609,4.070259647960492,4.654281790935733,4.653568233875174,4.538487343841556
170,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0
171,2.5883334002956366,6.883252021704445,5.371174735183805,2.915112340556834,1.747334498141838,4.757334070215743
172,4.816171008548864,5.956915196107812,5.12907407188755,4.1275250875994605,3.423768395948419,3.8776577256611833
173,2.6088187734580623,6.882378626336298,5.364955433050534,2.893510286560805,1.6696098142807358,4.848076394075067
174,6.863358357688856,5.028981775369964,5.39987541479007,5.090144444594005,4.595809802248593,3.6381340275547256
175,4.37103049877228,6.79772301457026,4.899256851294522,2.699098493064244,1.8083252388027113,5.050488445563015
176,7.074728847630744,5.7625183483943285,5.144201865266652,5.303775352368722,5.31912296642937,5.306415404443453
177,3.7849177803395615,7.192109378631337,5.948190445845007,5.039926555591333,5.413464975499109,5.30590008197738
178,6.706112186801242,5.719935052276168,4.413920149420004,4.324359823833786,5.260339601705554,4.874538740640136
179,5.202273309956516,4.861058615966583,4.628783280617521,4.593217735711849,4.605766173072688,4.592508079975588
180,6.73481738600991,5.713035948594347,5.119904150319134,4.261478055149698,3.590404234835534,3.344284714511228
181,2.7992100829622872,5.921503327384615,5.157911903677069,4.188884611899285,3.454915342568993,3.895659859591259
182,5.662634410785066,6.316671378326721,5.446827897478322,5.107851527939449,5.121056596417491,5.123799454541534
183,5.357480154322505,4.903436705279383,4.898845203449759,3.788292371389881,2.7540167078676965,0.40872488285684855
184,5.31925725207805,4.453843127697315,4.669558517832797,3.866590264012639,3.0984336425884167,3.790784805771309
185,2.074212395305145,5.900062991254183,5.171035600397538,4.210590646747269,3.4610908535259863,3.8543656186655757
186,4.743677688673522,5.81256214240024,4.317178192668982,3.0525847814258147,2.0787680717082098,0.17359996269951586
187,7.16186919478023,5.6361375583900815,4.806891398923421,4.09165649923665,4.207240674850367,4.271442142751578
188,6.235007919756105,5.3600610456347715,5.127649728495985,5.129677276244626,5.118312132285045,5.1228064878636985
189,6.794423663119374,5.530116595344283,4.675410817055353,4.084452487796035,4.260991814689677,4.299033592563597
190,5.242829608323276,4.913901838046861,4.376946826620978,3.7090807353139414,3.455745532955652,4.158108806023392
191,6.607904788580384,5.998866225890902,5.595557713956439,5.1422670096646925,4.98211225202815,4.934268452835345
192,4.010760575494245,4.205793506741258,4.878708081605166,3.5171099889091537,2.180380783408491,0.34972810492591594
193,4.5492057726940125,5.3158614541802125,4.489208891650798,3.359626016552005,2.5199956174618494,0.6794451590204126
194,5.227754402321903,3.8026373292530375,2.833713487172416,1.471039571015302,0.9297212937645625,3.1562719957542753
195,7.147252586807006,5.325910385584076,4.238314562992157,2.5973349889231896,1.7498612538554448,3.5587746514490446
196,6.7380577556026795,5.717599002386083,4.646429963189503,3.5292235750712866,3.5511609703356277,4.377416956728239
197,3.107128026156452,5.9309031944190345,5.217963556159914,4.331204028176312,3.6691250344125725,4.0340029824888015
198,5.875938598796063,3.7100152575033243,3.6995860655664585,6.156694988857143,5.530663883887535,5.690592973538398
199,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0
200,6.865621065950429,5.576006801268796,4.550595967534564,3.5406274437460126,2.9506757699627055,2.8611453967645413
201,7.173014449741298,5.5075171781824634,5.217874991158323,4.655018833629212,4.568922203315874,4.6080486995072265
202,5.208915452172482,7.309107944715446,4.231367465953735,4.543659615669861,5.488658127014499,5.743636494007082
203,5.009886826945683,6.033771106122409,4.70847200033052,3.4676778046246777,2.639916009197281,2.410387070159637
204,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0
205,6.800720934972054,4.713694027315212,4.081704548102278,4.629912108833172,4.659407874040313,4.53378135114531
206,3.1920806062760727,6.5442313188810495,5.674578431028426,5.137455339915171,5.098627399117508,5.094670226827822
207,5.567803081211873,5.022079493159618,4.469818273079692,3.6050290586182085,3.196805621554089,4.186805376651376
208,4.561093249022466,6.225352714704855,4.25823903793041,2.3294040631822397,1.2801222127322809,2.0769078910729313
209,6.414652484354311,4.825856108961268,4.243272982867145,4.3092458893296595,4.8972356303772795,4.729378390028215
210,6.545749963868222,5.9047298118993155,4.631305234580453,4.2774889615682445,5.186908834238414,4.891471854292519
211,3.1949484942131328,6.630153150508962,5.085537042592504,4.103104563663179,4.62788725836554,4.699573538485258
212,7.103751859009488,5.890525965303514,5.3027429479219315,5.036678274871083,5.041960555094506,5.043417278582878
213,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0
214,4.495513981521321,4.395558194816716,4.231875585729846,3.55455435864151,2.985999301981129,2.7313491361294266
215,7.007174937454594,5.561868053109828,4.513969681807057,4.330867071645124,5.177714483820879,4.8672795414688785
216,6.262317796088441,5.567210108927798,5.01651601759347,4.10904853857309,3.500525342416184,3.7886007230671606
217,5.464152125052004,5.94312972015944,4.790010454396626,2.9394478976648024,2.070556861693409,3.1505463316990197
218,6.285666891437252,4.462901416478377,3.2886020795183692,1.8596743770482964,1.4855160105516927,5.048378130729298
219,2.093029557418045,6.536981869610623,4.360224019496574,4.274987692640589,3.57553751677566,1.2879845876104294
220,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0
221,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0
222,6.657597757647556,5.13688754657696,4.357944222326626,4.220117736334205,4.897266305423516,4.745480915676836
223,6.636790633963683,5.034410407680438,4.176920958940138,4.589249771627682,5.1065805522780305,4.830614696706658
224,6.490171200987637,6.151017125140462,5.5247680209207575,5.1184064421964175,5.0976004471940355,5.095798972769778
225,3.884137414741806,4.319081098845038,4.881615480233774,3.417294979949886,2.1705391937267344,0.09880288028588831
226,4.74547174991866,5.328712059279511,4.90479561298425,4.345411952281476,3.244097097509412,0.824563814172526
227,6.339081683885937,4.74476370628539,4.523283053043624,4.248311994586922,3.3296723785847755,3.520139266095056
228,6.11790227405382,5.513242491302537,5.238548622872057,5.105222740272055,5.096783167676775,5.092811209284221
229,6.015876494268948,5.517790873136577,5.089094256733995,4.94287241728447,4.579383067096503,3.6040657547968533
230,2.8812058287381483,6.986945847844365,6.3771842803353875,5.860083810318804,5.763563809372173,5.74749084915688
231,6.627335668967388,6.022562378846085,5.614827796660655,5.147643030475451,4.974847708394427,4.934794115018157
232,4.125921933261507,5.81637260587824,4.4397529654874095,4.466069126174362,3.499619939074757,3.3675778391241393
233,6.6462272540643275,6.1780135082691245,5.714648919446961,5.194828759255728,4.991378593294148,4.932040890752507
234,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0
235,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0
236,5.368106809578457,3.8629335232946533,4.6666307721202545,3.8930617972498065,2.4632855370826023,-0.7380950881627988
237,4.737412630391456,5.119844215714869,4.876754504125141,3.5471119993598528,2.7277401004814057,0.7478784818993002
238,3.598353742494623,6.51089210650068,5.816236560374315,5.112410746094908,5.1248906442787625,5.122373913827429
239,6.5454902490113,4.839244729671314,4.109663353602543,4.692083563821595,5.03522014729538,4.822266753141258
240,6.3969473275237885,5.204995092981763,3.9476912884901676,2.9934073015534675,3.418166004095261,3.880735403664489
241,6.0431533174921865,5.291068281760406,4.548542441706196,4.05469785931644,4.292725707791866,4.284742170798575
242,3.8068718040914957,6.259983554381779,5.143157003788975,3.668510995990454,2.813139772162883,2.3349108266514658
243,7.0375271972757405,5.564887659908769,4.47760734824923,3.1379829839937026,2.170619010346143,1.3901475436393642
244,6.5092766090030905,6.188527963599561,4.629576161909707,5.414127680723727,5.057216523748822,5.263135225883117
245,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0
246,6.896236043890096,6.177505598544396,5.413023454297332,5.096899140500697,5.27301611001976,5.217178021319838
247,3.015500257965064,6.587757169138381,5.941777545942214,5.114714502328124,5.1259684284859555,5.121296841802716
248,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0
249,4.438648788834123,6.015099144755682,5.114142785514353,4.52491983981417,4.201733979671007,4.0128754055230145
250,5.703972771581155,6.065479048430335,4.662760153168199,4.121027811670258,4.799155202864028,4.737749525900761
251,6.6481503711770085,4.791634102653108,3.5733296967972548,1.9061913128899148,0.957170858063715,2.3723537231023086
252,5.230916391264361,7.30257922732667,4.22487505252574,4.52766992705999,5.489828613226218,5.745821078427161
253,6.839281825978009,4.941512527412889,4.261176305394918,4.592755526588577,5.053848110699237,4.812852263014192
254,5.980078161171993,5.54435801119853,4.464933295698819,4.446043492180788,4.493886119010662,4.4368960172991985
255,-3.0,-3.0,-2.899629454882437,-3.0,-3.0,-3.0
256,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0
257,4.428389442146312,4.023335306473622,4.826132144390102,3.6844536712811284,2.328363210041853,-1.414200990986999
258,7.316037166385022,5.649477084664054,4.532103013629824,2.790897572941346,1.7340851754036426,3.237036239566706
259,6.219685703198043,4.343615633189906,4.040865568561106,4.829466684221157,4.537371818453959,4.552884874520402
260,2.758884835160236,6.311031810940898,4.8325614605005915,4.562310143678792,3.441243765794118,0.705677301816893
261,5.713330019477083,5.007139424393539,4.682523746137078,4.129436578261153,3.20921692727391,3.847989861950316
262,6.998881693900675,5.707001392514734,5.123442197374673,5.320133744232609,5.311781923855972,5.304506845995901
263,5.845879823836911,5.259403668953619,4.939758638088619,3.992611511933467,3.542039663945727,4.155672582137863
264,6.7186584895439845,5.632756090920261,4.593485748044411,3.4964111645264446,3.5551993077529658,4.354484203764288
265,2.53816475659173,3.316423122555212,4.9689015058150865,3.4685215022254354,2.119026140859317,-0.5040673298769562
266,5.378265831614734,5.090976232948006,4.07113929913673,2.8731742949321823,2.099049523651503,1.6256773314124904
267,7.315810969820693,5.608207083663385,4.492681470828854,2.753027304384401,1.7063999228913576,2.7382070856598326
268,2.601879971532371,6.695817140202594,5.223477293909147,4.105258689863047,4.578496334294247,4.688547621313908
269,5.487062667361204,5.192562639359021,5.038141747147467,4.313716202151592,4.563556966623273,4.436225423350158
270,5.573890591509612,4.339358496715114,3.8334607250780666,3.1657351932254376,2.754047482599884,3.150399822117228
271,6.541432020330628,5.207869377890333,4.320024963652724,3.435369700458318,3.6761084787911407,4.284064583221935
272,6.317678263684724,5.499760219058362,4.318891794094698,3.012039055346928,2.0747764456922475,1.5535128694540121
273,6.886726992865277,6.072909194231498,5.364829393565899,5.107782246215619,5.270880291829772,5.2153680211221
274,5.958031446721561,5.240722742698057,4.845061482482142,4.6540783435353354,4.79563209744335,4.748266905635172
275,4.973599761108255,4.484363252675439,4.663519261208484,3.795429928769189,3.0602767633945405,3.853733437469291
276,2.975181697774688,5.922692807404439,5.218918831363235,4.338623716976681,3.669137839011637,4.048637145514304
277,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0
278,6.624800252052071,6.101753646541617,4.6133945058158625,5.431974973299017,5.056319489672955,5.262656642564931
279,5.76196538611616,6.856151365885315,5.927479840478807,5.054511554893534,5.263327973209243,5.222596591251075
280,5.924738725972303,6.5181160961242215,4.709876469917812,5.329818545950694,5.066972459596896,5.264578117683048
281,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0
