initT_abscissa,initT_cdf,aS_abscissa,aS_cdf,dS_abscissa,dS_cdf,lBt0_abscissa,lBt0_cdf,lk_abscissa,lk_cdf,lae_abscissa,lae_cdf,lw_abscissa,lw_cdf,dE_abscissa,dE_cdf,split
-12.6748,0.296078,13.3153,0.294118,0.0121785,0.294118,-4.7443,0.294118,-4.25984,0.296078,0.984254,0.294118,1.25726,0.296078,0.0678252,0.296078,All
-12.6529,0.298039,13.3156,0.296078,0.0121786,0.296078,-4.74428,0.296078,-4.25459,0.298039,0.984484,0.296078,1.25775,0.298039,0.0681385,0.298039,All
-12.6117,0.3,13.316,0.298039,0.0121816,0.298039,-4.74424,0.298039,-4.24854,0.3,0.98479,0.298039,1.25867,0.3,0.0683978,0.3,All
-12.594,0.301961,13.317,0.3,0.0121829,0.3,-4.74414,0.3,-4.24493,0.301961,0.985532,0.3,1.25974,0.301961,0.0690794,0.301961,All
-12.536,0.303922,13.3173,0.301961,0.0121859,0.301961,-4.7441,0.301961,-4.23706,0.303922,0.986314,0.301961,1.26225,0.303922,0.0697021,0.303922,All
-12.5131,0.305882,13.3175,0.303922,0.0121897,0.303922,-4.74409,0.303922,-4.23398,0.305882,0.988534,0.303922,1.27259,0.305882,0.070067,0.305882,All
-12.4897,0.307843,13.3176,0.305882,0.0121898,0.305882,-4.74409,0.305882,-4.22984,0.307843,0.989101,0.305882,1.27525,0.307843,0.0701051,0.307843,All
-12.4838,0.309804,13.3187,0.307843,0.0121959,0.307843,-4.74406,0.307843,-4.22977,0.309804,0.989528,0.307843,1.27577,0.309804,0.0701303,0.309804,All
-12.4801,0.311765,13.3195,0.309804,0.0121969,0.309804,-4.74404,0.309804,-4.22348,0.311765,0.992795,0.309804,1.27632,0.311765,0.0705613,0.311765,All
-12.4485,0.313725,13.3199,0.311765,0.0121985,0.311765,-4.74401,0.311765,-4.22327,0.313725,0.993928,0.311765,1.27988,0.313725,0.0709445,0.313725,All
-12.3782,0.315686,13.3204,0.313725,0.0122029,0.313725,-4.74399,0.313725,-4.22326,0.315686,0.994378,0.313725,1.28654,0.315686,0.0716265,0.315686,All
-12.3732,0.317647,13.3241,0.315686,0.0122032,0.315686,-4.74393,0.315686,-4.22179,0.317647,0.995234,0.315686,1.28957,0.317647,0.0716311,0.317647,All
-12.3612,0.319608,13.325,0.317647,0.0122054,0.317647,-4.74392,0.317647,-4.21869,0.319608,0.995282,0.317647,1.29113,0.319608,0.0723391,0.319608,All
-12.3423,0.321569,13.326,0.319608,0.0122061,0.319608,-4.7438,0.319608,-4.21614,0.321569,0.995803,0.319608,1.2995,0.321569,0.0728884,0.321569,All
-12.327,0.323529,13.3274,0.321569,0.012207,0.321569,-4.74377,0.321569,-4.20935,0.323529,0.997795,0.321569,1.30102,0.323529,0.0730136,0.323529,All
-12.2779,0.32549,13.3279,0.323529,0.012211,0.323529,-4.74374,0.323529,-4.2023,0.32549,0.998495,0.323529,1.30224,0.32549,0.0735843,0.32549,All
-12.2266,0.327451,13.3311,0.32549,0.0122128,0.32549,-4.74373,0.32549,-4.20147,0.327451,0.998565,0.32549,1.30666,0.327451,0.073865,0.327451,All
-12.2051,0.329412,13.3327,0.327451,0.0122149,0.327451,-4.74362,0.327451,-4.19951,0.329412,1.00097,0.327451,1.30844,0.329412,0.0738656,0.329412,All
-12.1962,0.331373,13.3358,0.329412,0.0122151,0.329412,-4.74357,0.329412,-4.19839,0.331373,1.0021,0.329412,1.30858,0.331373,0.0738663,0.331373,All
-12.1914,0.333333,13.3362,0.331373,0.0122157,0.331373,-4.74355,0.331373,-4.1922,0.333333,1.00212,0.331373,1.3086,0.333333,0.0738924,0.333333,All
-12.1547,0.335294,13.3371,0.333333,0.0122209,0.333333,-4.74348,0.333333,-4.19114,0.335294,1.00233,0.333333,1.31118,0.335294,0.0742017,0.335294,All
-12.1312,0.337255,13.3371,0.335294,0.0122215,0.335294,-4.7434,0.335294,-4.18873,0.337255,1.00268,0.335294,1.31323,0.337255,0.0747156,0.337255,All
-12.1076,0.339216,13.3373,0.337255,0.0122219,0.337255,-4.7434,0.337255,-4.17727,0.339216,1.00372,0.337255,1.31348,0.339216,0.0747681,0.339216,All
-12.0912,0.341176,13.3374,0.339216,0.0122226,0.339216,-4.74337,0.339216,-4.17703,0.341176,1.00398,0.339216,1.31901,0.341176,0.0747954,0.341176,All
-12.0866,0.343137,13.3391,0.341176,0.0122257,0.341176,-4.74335,0.341176,-4.177,0.343137,1.00437,0.341176,1.31928,0.343137,0.0748842,0.343137,All
-12.0791,0.345098,13.3398,0.343137,0.0122279,0.343137,-4.74331,0.343137,-4.17438,0.345098,1.00464,0.343137,1.32373,0.345098,0.0752821,0.345098,All
-12.0738,0.347059,13.3446,0.345098,0.0122282,0.345098,-4.74326,0.345098,-4.16845,0.347059,1.00519,0.345098,1.32419,0.347059,0.076019,0.347059,All
-12.0551,0.34902,13.3462,0.347059,0.0122302,0.347059,-4.7432,0.347059,-4.168,0.34902,1.00549,0.347059,1.32963,0.34902,0.0763248,0.34902,All
-12.0474,0.35098,13.3481,0.34902,0.0122314,0.34902,-4.74318,0.34902,-4.16325,0.35098,1.00612,0.34902,1.33414,0.35098,0.0764289,0.35098,All
-11.9767,0.352941,13.3505,0.35098,0.0122324,0.35098,-4.74313,0.35098,-4.16123,0.352941,1.00712,0.35098,1.33984,0.352941,0.0771923,0.352941,All
-11.9639,0.354902,13.3512,0.352941,0.0122329,0.352941,-4.74313,0.352941,-4.15328,0.354902,1.00794,0.352941,1.34251,0.354902,0.0788182,0.354902,All
-11.9464,0.356863,13.3521,0.354902,0.0122343,0.354902,-4.7431,0.354902,-4.15174,0.356863,1.00881,0.354902,1.34261,0.356863,0.0789897,0.356863,All
-11.9345,0.358824,13.3553,0.356863,0.0122353,0.356863,-4.74307,0.356863,-4.15006,0.358824,1.00892,0.356863,1.34304,0.358824,0.0792168,0.358824,All
-11.9181,0.360784,13.3565,0.358824,0.0122377,0.358824,-4.74303,0.358824,-4.14908,0.360784,1.01151,0.358824,1.3488,0.360784,0.0800589,0.360784,All
-11.9177,0.362745,13.3568,0.360784,0.0122416,0.360784,-4.74301,0.360784,-4.14356,0.362745,1.01189,0.360784,1.35359,0.362745,0.0800621,0.362745,All
-11.9139,0.364706,13.3571,0.362745,0.0122429,0.362745,-4.743,0.362745,-4.14315,0.364706,1.01218,0.362745,1.35554,0.364706,0.0809275,0.364706,All
-11.9119,0.366667,13.3589,0.364706,0.0122447,0.364706,-4.74298,0.364706,-4.13035,0.366667,1.01247,0.364706,1.3641,0.366667,0.0814931,0.366667,All
-11.9111,0.368627,13.3648,0.366667,0.0122457,0.366667,-4.74298,0.366667,-4.12979,0.368627,1.01333,0.366667,1.36713,0.368627,0.0816911,0.368627,All
-11.8965,0.370588,13.3654,0.368627,0.0122467,0.368627,-4.74296,0.368627,-4.12835,0.370588,1.01368,0.368627,1.36944,0.370588,0.0817087,0.370588,All
-11.8812,0.372549,13.3678,0.370588,0.0122473,0.370588,-4.74287,0.370588,-4.12544,0.372549,1.01377,0.370588,1.3701,0.372549,0.0837225,0.372549,All
-11.8623,0.37451,13.3687,0.372549,0.0122497,0.372549,-4.7428,0.372549,-4.1206,0.37451,1.01394,0.372549,1.37979,0.37451,0.0842734,0.37451,All
-11.8598,0.376471,13.3688,0.37451,0.0122529,0.37451,-4.74279,0.37451,-4.11281,0.376471,1.01441,0.37451,1.38017,0.376471,0.0846098,0.376471,All
-11.852,0.378431,13.3715,0.376471,0.0122546,0.376471,-4.74279,0.376471,-4.1078,0.378431,1.015,0.376471,1.38397,0.378431,0.0850845,0.378431,All
-11.8401,0.380392,13.3715,0.378431,0.0122557,0.378431,-4.74273,0.378431,-4.10715,0.380392,1.01593,0.378431,1.39038,0.380392,0.0861457,0.380392,All
-11.8256,0.382353,13.3722,0.380392,0.0122573,0.380392,-4.74267,0.380392,-4.10633,0.382353,1.01661,0.380392,1.39202,0.382353,0.0863694,0.382353,All
-11.7932,0.384314,13.3725,0.382353,0.0122576,0.382353,-4.74265,0.382353,-4.10588,0.384314,1.01665,0.382353,1.39641,0.384314,0.086395,0.384314,All
-11.7521,0.386275,13.3728,0.384314,0.0122606,0.384314,-4.74261,0.384314,-4.09816,0.386275,1.01665,0.384314,1.39657,0.386275,0.0866334,0.386275,All
-11.748,0.388235,13.3729,0.386275,0.0122625,0.386275,-4.74245,0.386275,-4.09333,0.388235,1.01755,0.386275,1.39736,0.388235,0.0882279,0.388235,All
-11.7359,0.390196,13.3731,0.388235,0.0122643,0.388235,-4.74244,0.388235,-4.09217,0.390196,1.01845,0.388235,1.40426,0.390196,0.0887913,0.390196,All
-11.7224,0.392157,13.3735,0.390196,0.0122676,0.390196,-4.74244,0.390196,-4.09212,0.392157,1.01953,0.390196,1.40565,0.392157,0.0888438,0.392157,All
-11.7036,0.394118,13.3737,0.392157,0.0122698,0.392157,-4.74242,0.392157,-4.08949,0.394118,1.02136,0.392157,1.40616,0.394118,0.0906965,0.394118,All
-11.6879,0.396078,13.3763,0.394118,0.0122713,0.394118,-4.74241,0.394118,-4.08287,0.396078,1.02163,0.394118,1.40636,0.396078,0.0910795,0.396078,All
-11.6772,0.398039,13.3768,0.396078,0.0122725,0.396078,-4.7424,0.396078,-4.07578,0.398039,1.02189,0.396078,1.40779,0.398039,0.0912544,0.398039,All
-11.6637,0.4,13.3773,0.398039,0.0122734,0.398039,-4.74236,0.398039,-4.07522,0.4,1.02427,0.398039,1.4113,0.4,0.0916592,0.4,All
-11.6621,0.401961,13.3774,0.4,0.0122742,0.4,-4.74234,0.4,-4.07284,0.401961,1.02437,0.4,1.41452,0.401961,0.0917451,0.401961,All
-11.6447,0.403922,13.3793,0.401961,0.0122747,0.401961,-4.74234,0.401961,-4.07256,0.403922,1.02693,0.401961,1.41675,0.403922,0.0918941,0.403922,All
-11.6447,0.405882,13.3797,0.403922,0.0122766,0.403922,-4.74231,0.403922,-4.07108,0.405882,1.02699,0.403922,1.41948,0.405882,0.0927123,0.405882,All
-11.6049,0.407843,13.3815,0.405882,0.0122793,0.405882,-4.74221,0.405882,-4.06844,0.407843,1.02714,0.405882,1.42073,0.407843,0.0932831,0.407843,All
-11.5943,0.409804,13.3815,0.407843,0.0122842,0.407843,-4.74213,0.407843,-4.06632,0.409804,1.02805,0.407843,1.42197,0.409804,0.0935918,0.409804,All
-11.5891,0.411765,13.3833,0.409804,0.0122866,0.409804,-4.74206,0.409804,-4.05499,0.411765,1.02906,0.409804,1.42231,0.411765,0.094921,0.411765,All
-11.5805,0.413725,13.3835,0.411765,0.0122876,0.411765,-4.74202,0.411765,-4.05049,0.413725,1.02955,0.411765,1.4237,0.413725,0.0961434,0.413725,All
-11.5167,0.415686,13.3835,0.413725,0.0122896,0.413725,-4.74178,0.413725,-4.04192,0.415686,1.03144,0.413725,1.43156,0.415686,0.0983926,0.415686,All
-11.5085,0.417647,13.3841,0.415686,0.0122922,0.415686,-4.74176,0.415686,-4.04092,0.417647,1.03167,0.415686,1.43177,0.417647,0.0987597,0.417647,All
-11.5053,0.419608,13.3856,0.417647,0.0122943,0.417647,-4.74172,0.417647,-4.03522,0.419608,1.03193,0.417647,1.43473,0.419608,0.0992416,0.419608,All
-11.5034,0.421569,13.3892,0.419608,0.0122964,0.419608,-4.7417,0.419608,-4.03136,0.421569,1.03303,0.419608,1.43529,0.421569,0.100311,0.421569,All
-11.4974,0.423529,13.3902,0.421569,0.0122974,0.421569,-4.74165,0.421569,-4.03032,0.423529,1.0334,0.421569,1.43571,0.423529,0.100451,0.423529,All
-11.4771,0.42549,13.3923,0.423529,0.0122979,0.423529,-4.74154,0.423529,-4.02999,0.42549,1.03386,0.423529,1.44738,0.42549,0.100643,0.42549,All
-11.4759,0.427451,13.3955,0.42549,0.0123028,0.42549,-4.74153,0.42549,-4.02884,0.427451,1.0342,0.42549,1.45055,0.427451,0.101606,0.427451,All
-11.4758,0.429412,13.3966,0.427451,0.0123064,0.427451,-4.7415,0.427451,-4.02685,0.429412,1.03509,0.427451,1.45884,0.429412,0.104959,0.429412,All
-11.4509,0.431373,13.3972,0.429412,0.0123137,0.429412,-4.74145,0.429412,-4.02196,0.431373,1.03536,0.429412,1.46003,0.431373,0.105619,0.431373,All
-11.4502,0.433333,13.3972,0.431373,0.0123144,0.431373,-4.7414,0.431373,-4.02137,0.433333,1.03569,0.431373,1.46653,0.433333,0.105793,0.433333,All
-11.4357,0.435294,13.399,0.433333,0.0123152,0.433333,-4.74133,0.433333,-4.02129,0.435294,1.03635,0.433333,1.46702,0.435294,0.105864,0.435294,All
-11.3412,0.437255,13.3992,0.435294,0.0123201,0.435294,-4.7413,0.435294,-4.02125,0.437255,1.03745,0.435294,1.46841,0.437255,0.106768,0.437255,All
-11.3353,0.439216,13.3993,0.437255,0.0123211,0.437255,-4.74125,0.437255,-4.02067,0.439216,1.03818,0.437255,1.47145,0.439216,0.108688,0.439216,All
-11.3115,0.441176,13.4007,0.439216,0.0123228,0.439216,-4.74124,0.439216,-4.01933,0.441176,1.04016,0.439216,1.47169,0.441176,0.108792,0.441176,All
-11.3011,0.443137,13.4008,0.441176,0.0123283,0.441176,-4.74119,0.441176,-4.00937,0.443137,1.041,0.441176,1.47876,0.443137,0.109269,0.443137,All
-11.2999,0.445098,13.4011,0.443137,0.0123296,0.443137,-4.74117,0.443137,-4.00926,0.445098,1.04107,0.443137,1.47938,0.445098,0.109294,0.445098,All
-11.2962,0.447059,13.4019,0.445098,0.0123313,0.445098,-4.74115,0.445098,-3.98877,0.447059,1.04165,0.445098,1.48485,0.447059,0.109649,0.447059,All
-11.2954,0.44902,13.4023,0.447059,0.0123314,0.447059,-4.74115,0.447059,-3.98699,0.44902,1.0417,0.447059,1.48833,0.44902,0.110115,0.44902,All
-11.2888,0.45098,13.4024,0.44902,0.0123335,0.44902,-4.74113,0.44902,-3.98175,0.45098,1.04217,0.44902,1.49289,0.45098,0.111028,0.45098,All
-11.2833,0.452941,13.4024,0.45098,0.0123348,0.45098,-4.74107,0.45098,-3.97868,0.452941,1.04275,0.45098,1.49562,0.452941,0.111817,0.452941,All
-11.2657,0.454902,13.4057,0.452941,0.0123348,0.452941,-4.74098,0.452941,-3.97717,0.454902,1.04333,0.452941,1.50203,0.454902,0.112359,0.454902,All
-11.2249,0.456863,13.4064,0.454902,0.0123354,0.454902,-4.74096,0.454902,-3.97437,0.456863,1.04379,0.454902,1.50642,0.456863,0.114111,0.456863,All
-11.2235,0.458824,13.4067,0.456863,0.0123373,0.456863,-4.74093,0.456863,-3.97067,0.458824,1.04395,0.456863,1.51136,0.458824,0.114336,0.458824,All
-11.2005,0.460784,13.407,0.458824,0.0123377,0.458824,-4.74081,0.458824,-3.96983,0.460784,1.04494,0.458824,1.51269,0.460784,0.114673,0.460784,All
-11.1968,0.462745,13.4072,0.460784,0.0123384,0.460784,-4.74074,0.460784,-3.96872,0.462745,1.04502,0.460784,1.51419,0.462745,0.115367,0.462745,All
-11.1374,0.464706,13.4086,0.462745,0.0123414,0.462745,-4.74063,0.462745,-3.96499,0.464706,1.04507,0.462745,1.51672,0.464706,0.116828,0.464706,All
-11.113,0.466667,13.4089,0.464706,0.0123438,0.464706,-4.74062,0.464706,-3.96455,0.466667,1.04551,0.464706,1.52632,0.466667,0.117912,0.466667,All
-11.106,0.468627,13.409,0.466667,0.012344,0.466667,-4.74061,0.466667,-3.96279,0.468627,1.04572,0.466667,1.52844,0.468627,0.118442,0.468627,All
-11.0965,0.470588,13.4117,0.468627,0.0123474,0.468627,-4.74056,0.468627,-3.96042,0.470588,1.04578,0.468627,1.53596,0.470588,0.119856,0.470588,All
-11.0959,0.472549,13.412,0.470588,0.0123488,0.470588,-4.74055,0.470588,-3.95684,0.472549,1.04585,0.470588,1.53847,0.472549,0.120045,0.472549,All
-11.0946,0.47451,13.4123,0.472549,0.0123527,0.472549,-4.74054,0.472549,-3.95062,0.47451,1.04598,0.472549,1.54272,0.47451,0.120142,0.47451,All
-11.0945,0.476471,13.413,0.47451,0.0123537,0.47451,-4.74047,0.47451,-3.94782,0.476471,1.04658,0.47451,1.54723,0.476471,0.120752,0.476471,All
-11.0732,0.478431,13.4144,0.476471,0.0123543,0.476471,-4.74045,0.476471,-3.94692,0.478431,1.04738,0.476471,1.55087,0.478431,0.120769,0.478431,All
-11.0537,0.480392,13.4149,0.478431,0.0123595,0.478431,-4.74035,0.478431,-3.94549,0.480392,1.04787,0.478431,1.55121,0.480392,0.122805,0.480392,All
-11.0435,0.482353,13.4181,0.480392,0.0123601,0.480392,-4.74034,0.480392,-3.9443,0.482353,1.04821,0.480392,1.55221,0.482353,0.123515,0.482353,All
-11.0323,0.484314,13.4183,0.482353,0.0123621,0.482353,-4.74026,0.482353,-3.93566,0.484314,1.05114,0.482353,1.56671,0.484314,0.123639,0.484314,All
-11.0134,0.486275,13.4196,0.484314,0.0123633,0.484314,-4.74024,0.484314,-3.93371,0.486275,1.05116,0.484314,1.58072,0.486275,0.126822,0.486275,All
-11.0125,0.488235,13.4219,0.486275,0.0123636,0.486275,-4.74021,0.486275,-3.93314,0.488235,1.05146,0.486275,1.58405,0.488235,0.12895,0.488235,All
-10.9851,0.490196,13.4228,0.488235,0.0123638,0.488235,-4.74013,0.488235,-3.93179,0.490196,1.05242,0.488235,1.58602,0.490196,0.129457,0.490196,All
-10.9727,0.492157,13.4246,0.490196,0.0123663,0.490196,-4.74012,0.490196,-3.92912,0.492157,1.0526,0.490196,1.58838,0.492157,0.130045,0.492157,All
-10.9421,0.494118,13.4249,0.492157,0.0123699,0.492157,-4.74012,0.492157,-3.92737,0.494118,1.05274,0.492157,1.59036,0.494118,0.130648,0.494118,All
-10.9406,0.496078,13.4252,0.494118,0.0123712,0.494118,-4.7401,0.494118,-3.92694,0.496078,1.05279,0.494118,1.59112,0.496078,0.131337,0.496078,All
-10.9389,0.498039,13.4259,0.496078,0.0123735,0.496078,-4.74006,0.496078,-3.92542,0.498039,1.05285,0.496078,1.59138,0.498039,0.131372,0.498039,All
-10.9332,0.5,13.426,0.498039,0.0123744,0.498039,-4.74005,0.498039,-3.92451,0.5,1.05433,0.498039,1.59259,0.5,0.131968,0.5,All
-10.9122,0.501961,13.4265,0.5,0.0123748,0.5,-4.74001,0.5,-3.9222,0.501961,1.05449,0.5,1.59356,0.501961,0.133593,0.501961,All
-10.9051,0.503922,13.4289,0.501961,0.0123825,0.501961,-4.73997,0.501961,-3.92003,0.503922,1.05506,0.501961,1.59603,0.503922,0.133919,0.503922,All
-10.8773,0.505882,13.43,0.503922,0.0123852,0.503922,-4.73984,0.503922,-3.91681,0.505882,1.05566,0.503922,1.59799,0.505882,0.13411,0.505882,All
-10.8616,0.507843,13.4322,0.505882,0.0123853,0.505882,-4.7398,0.505882,-3.91445,0.507843,1.05582,0.505882,1.60159,0.507843,0.134773,0.507843,All
-10.856,0.509804,13.4371,0.507843,0.0123858,0.507843,-4.73974,0.507843,-3.91269,0.509804,1.05635,0.507843,1.60378,0.509804,0.135592,0.509804,All
-10.8537,0.511765,13.4374,0.509804,0.0123889,0.509804,-4.73971,0.509804,-3.90397,0.511765,1.05766,0.509804,1.60807,0.511765,0.136033,0.511765,All
-10.8448,0.513725,13.4401,0.511765,0.0123903,0.511765,-4.73969,0.511765,-3.90122,0.513725,1.05975,0.511765,1.6089,0.513725,0.136167,0.513725,All
-10.8368,0.515686,13.4419,0.513725,0.0123943,0.513725,-4.73967,0.513725,-3.89944,0.515686,1.05975,0.513725,1.60963,0.515686,0.137378,0.515686,All
-10.8363,0.517647,13.4427,0.515686,0.0123952,0.515686,-4.73964,0.515686,-3.89907,0.517647,1.06156,0.515686,1.61699,0.517647,0.138915,0.517647,All
-10.8353,0.519608,13.4432,0.517647,0.0123953,0.517647,-4.73961,0.517647,-3.89607,0.519608,1.06195,0.517647,1.62308,0.519608,0.140925,0.519608,All
-10.7972,0.521569,13.4433,0.519608,0.0123992,0.519608,-4.73957,0.519608,-3.89574,0.521569,1.06264,0.519608,1.6235,0.521569,0.142879,0.521569,All
-10.7784,0.523529,13.4433,0.521569,0.0124005,0.521569,-4.73956,0.521569,-3.89463,0.523529,1.06519,0.521569,1.6303,0.523529,0.143618,0.523529,All
-10.7707,0.52549,13.4459,0.523529,0.0124013,0.523529,-4.73955,0.523529,-3.89374,0.52549,1.06725,0.523529,1.63308,0.52549,0.14686,0.52549,All
-10.763,0.527451,13.4459,0.52549,0.0124021,0.52549,-4.73954,0.52549,-3.89228,0.527451,1.06742,0.52549,1.6362,0.527451,0.148647,0.527451,All
-10.7192,0.529412,13.4464,0.527451,0.0124025,0.527451,-4.73954,0.527451,-3.88844,0.529412,1.06793,0.527451,1.63723,0.529412,0.148786,0.529412,All
-10.7099,0.531373,13.4469,0.529412,0.0124081,0.529412,-4.73937,0.529412,-3.88647,0.531373,1.06845,0.529412,1.63943,0.531373,0.149544,0.531373,All
-10.6837,0.533333,13.4469,0.531373,0.0124085,0.531373,-4.73932,0.531373,-3.88502,0.533333,1.06907,0.531373,1.64049,0.533333,0.150754,0.533333,All
-10.6568,0.535294,13.4478,0.533333,0.0124092,0.533333,-4.7393,0.533333,-3.88437,0.535294,1.07039,0.533333,1.64135,0.535294,0.152574,0.535294,All
-10.6471,0.537255,13.448,0.535294,0.0124124,0.535294,-4.73925,0.535294,-3.87798,0.537255,1.07166,0.535294,1.65221,0.537255,0.15274,0.537255,All
-10.6235,0.539216,13.4482,0.537255,0.012417,0.537255,-4.73923,0.537255,-3.87702,0.539216,1.07176,0.537255,1.65389,0.539216,0.153865,0.539216,All
-10.6141,0.541176,13.4488,0.539216,0.0124174,0.539216,-4.73921,0.539216,-3.87504,0.541176,1.07202,0.539216,1.6553,0.541176,0.155209,0.541176,All
-10.5998,0.543137,13.4489,0.541176,0.0124176,0.541176,-4.73911,0.541176,-3.8739,0.543137,1.07236,0.541176,1.66144,0.543137,0.156251,0.543137,All
-10.5829,0.545098,13.4489,0.543137,0.012419,0.543137,-4.73908,0.543137,-3.87226,0.545098,1.0726,0.543137,1.66171,0.545098,0.157194,0.545098,All
-10.5248,0.547059,13.4501,0.545098,0.0124196,0.545098,-4.73905,0.545098,-3.86915,0.547059,1.07282,0.545098,1.66723,0.547059,0.158986,0.547059,All
-10.5108,0.54902,13.451,0.547059,0.0124255,0.547059,-4.73902,0.547059,-3.86837,0.54902,1.07596,0.547059,1.66789,0.54902,0.160422,0.54902,All
-10.5066,0.55098,13.4551,0.54902,0.0124264,0.54902,-4.73901,0.54902,-3.86377,0.55098,1.07736,0.54902,1.6719,0.55098,0.160904,0.55098,All
-10.5016,0.552941,13.4552,0.55098,0.0124265,0.55098,-4.73894,0.55098,-3.86231,0.552941,1.07786,0.55098,1.67502,0.552941,0.161492,0.552941,All
-10.4955,0.554902,13.4557,0.552941,0.0124288,0.552941,-4.73886,0.552941,-3.86228,0.554902,1.07942,0.552941,1.67671,0.554902,0.162503,0.554902,All
-10.4917,0.556863,13.4573,0.554902,0.0124309,0.554902,-4.73878,0.554902,-3.85974,0.556863,1.08015,0.554902,1.68083,0.556863,0.166135,0.556863,All
-10.4601,0.558824,13.4603,0.556863,0.0124315,0.556863,-4.7387,0.556863,-3.85294,0.558824,1.08072,0.556863,1.68834,0.558824,0.169361,0.558824,All
-10.3366,0.560784,13.4619,0.558824,0.0124329,0.558824,-4.73867,0.558824,-3.85231,0.560784,1.08074,0.558824,1.69443,0.560784,0.171776,0.560784,All
-10.3221,0.562745,13.4651,0.560784,0.0124349,0.560784,-4.73863,0.560784,-3.83985,0.562745,1.08103,0.560784,1.69775,0.562745,0.173098,0.562745,All
-10.3177,0.564706,13.4654,0.562745,0.0124352,0.562745,-4.73863,0.562745,-3.83431,0.564706,1.08217,0.562745,1.70265,0.564706,0.173223,0.564706,All
-10.3052,0.566667,13.4664,0.564706,0.0124368,0.564706,-4.73862,0.564706,-3.83334,0.566667,1.08235,0.564706,1.71087,0.566667,0.175221,0.566667,All
-10.299,0.568627,13.4672,0.566667,0.0124396,0.566667,-4.73859,0.566667,-3.83083,0.568627,1.08236,0.566667,1.71133,0.568627,0.176965,0.568627,All
-10.2769,0.570588,13.4673,0.568627,0.0124414,0.568627,-4.73857,0.568627,-3.8293,0.570588,1.08299,0.568627,1.71139,0.570588,0.178734,0.570588,All
-10.2733,0.572549,13.4674,0.570588,0.0124427,0.570588,-4.73852,0.570588,-3.82828,0.572549,1.08303,0.570588,1.71752,0.572549,0.180239,0.572549,All
-10.267,0.57451,13.4688,0.572549,0.0124428,0.572549,-4.73843,0.572549,-3.81985,0.57451,1.08344,0.572549,1.71879,0.57451,0.180317,0.57451,All
-10.2591,0.576471,13.4698,0.57451,0.0124429,0.57451,-4.73842,0.57451,-3.81857,0.576471,1.08411,0.57451,1.72488,0.576471,0.180789,0.576471,All
-10.2267,0.578431,13.4725,0.576471,0.0124456,0.576471,-4.73835,0.576471,-3.81197,0.578431,1.08448,0.576471,1.72676,0.578431,0.187535,0.578431,All
-10.2201,0.580392,13.4739,0.578431,0.0124476,0.578431,-4.73832,0.578431,-3.81036,0.580392,1.08574,0.578431,1.73017,0.580392,0.18765,0.580392,All
-10.2134,0.582353,13.4763,0.580392,0.0124485,0.580392,-4.73828,0.580392,-3.80451,0.582353,1.08713,0.580392,1.73303,0.582353,0.190091,0.582353,All
-10.211,0.584314,13.4764,0.582353,0.0124491,0.582353,-4.73825,0.582353,-3.8009,0.584314,1.08723,0.582353,1.73351,0.584314,0.191477,0.584314,All
-10.1886,0.586275,13.4772,0.584314,0.0124529,0.584314,-4.7382,0.584314,-3.79853,0.586275,1.08733,0.584314,1.73449,0.586275,0.191498,0.586275,All
-10.1882,0.588235,13.4775,0.586275,0.0124548,0.586275,-4.73813,0.586275,-3.79705,0.588235,1.08771,0.586275,1.73524,0.588235,0.19162,0.588235,All
-10.1614,0.590196,13.4781,0.588235,0.0124555,0.588235,-4.7381,0.588235,-3.79575,0.590196,1.08792,0.588235,1.74039,0.590196,0.19174,0.590196,All
-10.1422,0.592157,13.4802,0.590196,0.0124559,0.590196,-4.7381,0.590196,-3.79451,0.592157,1.08848,0.590196,1.75228,0.592157,0.197299,0.592157,All
-10.1262,0.594118,13.4808,0.592157,0.0124579,0.592157,-4.73809,0.592157,-3.79376,0.594118,1.08894,0.592157,1.75469,0.594118,0.1976,0.594118,All
-10.1233,0.596078,13.4814,0.594118,0.0124581,0.594118,-4.73808,0.594118,-3.78802,0.596078,1.08912,0.594118,1.75742,0.596078,0.204229,0.596078,All
-10.0942,0.598039,13.4821,0.596078,0.0124584,0.596078,-4.73805,0.596078,-3.78037,0.598039,1.08984,0.596078,1.76338,0.598039,0.204298,0.598039,All
-10.0632,0.6,13.4888,0.598039,0.012467,0.598039,-4.73804,0.598039,-3.77601,0.6,1.09054,0.598039,1.76367,0.6,0.204917,0.6,All
-10.0585,0.601961,13.4896,0.6,0.0124682,0.6,-4.73802,0.6,-3.77486,0.601961,1.09279,0.6,1.76551,0.601961,0.208658,0.601961,All
-10.0549,0.603922,13.4901,0.601961,0.0124688,0.601961,-4.73798,0.601961,-3.76983,0.603922,1.09288,0.601961,1.76557,0.603922,0.210763,0.603922,All
-10.0476,0.605882,13.4908,0.603922,0.0124718,0.603922,-4.73785,0.603922,-3.76904,0.605882,1.09289,0.603922,1.76748,0.605882,0.2111,0.605882,All
-10.0473,0.607843,13.491,0.605882,0.0124721,0.605882,-4.73782,0.605882,-3.76833,0.607843,1.09307,0.605882,1.7709,0.607843,0.211722,0.607843,All
-9.97345,0.609804,13.4911,0.607843,0.0124756,0.607843,-4.73775,0.607843,-3.7665,0.609804,1.09308,0.607843,1.77201,0.609804,0.211861,0.609804,All
