rep,id,initT,aS,dS,tau,lBt0,lp,dI,lk,lae,f,dp,lw,dE,lI50,eta_initT,eta_aS,eta_dS,eta_tau,eta_lBt0,eta_lp,eta_dI,eta_lk,eta_lae,eta_f,eta_dp,eta_lw,eta_dE,eta_lI50
1,1,-11.42670463318941110,19.13731305369180191,0.01109889418620161,0.05000000000000001,-4.90745526916264652,4.59999999999999964,0.90000000000000002,-3.61669386586848018,-1.08942871276239561,0.89999999999999991,0.00100000000000000,-1.31128492541812314,0.99999999999999978,2388390.25672890292480588,-3.22183173662375566,0.01103033619641547,-0.00449577042548199,0.00000000000000000,-0.00573755618305594,0.00000000000000000,0.00000000000000000,-0.63854588623342234,-0.39581042734739169,0.00000000000000000,0.00000000000000000,-0.84305319605162787,29.17070000170780020,19.09816605030288628
1,2,-1.02127007573124118,21.41408917228703856,0.01084335251437105,0.05000000000000001,-4.89035131903788134,4.59999999999999964,0.90000000000000002,-2.77767625776356475,-0.58403003272628518,0.89999999999999991,0.00100000000000000,0.22916004338815810,0.99999999999999978,2.07177748897908565,7.18360282083441426,0.12343942177845557,-0.02778903017630352,0.00000000000000000,0.01136639394170924,0.00000000000000000,0.00000000000000000,0.20047172187149309,0.10958825268871875,0.00000000000000000,0.00000000000000000,0.69739177275465347,3.53545126756869621,5.14044281521140256
1,3,-6.26981573561832572,19.97729302444287924,0.01009390001257242,0.05000000000000001,-4.90639370422736132,4.59999999999999964,0.90000000000000002,-2.72325148118948501,-0.83801850315708226,0.89999999999999991,0.00100000000000000,-2.12256665404136546,0.99999999999999978,92960.09786379730212502,1.93505716094732971,0.05398662362546069,-0.09940996867719143,0.00000000000000000,-0.00467599124777074,0.00000000000000000,0.00000000000000000,0.25489649844557283,-0.14440021774207834,0.00000000000000000,0.00000000000000000,-1.65433492467487020,30.77739291383448972,15.85196151090656436
1,4,-8.21446284311429942,18.62386422111697470,0.01062794182629740,0.05000000000000001,-4.89195907705541178,4.59999999999999964,0.90000000000000002,-3.24298684601208942,-0.53386535778819744,0.89999999999999991,0.00100000000000000,-0.30629659438153911,0.99999999999999778,0.33985306911164120,-0.00958994654864398,-0.01616587516436407,-0.04785469666029218,0.00000000000000000,0.00975863592417880,0.00000000000000000,0.00000000000000000,-0.26483886637703158,0.15975292762680648,0.00000000000000000,0.00000000000000000,0.16193513498495621,-2.29317352512480710,3.33279398162253493
1,5,-6.74058597551863237,18.06674892471414040,0.01109801509975390,0.05000000000000001,-4.89119600313551484,4.59999999999999964,0.90000000000000002,-2.15266085102815019,-1.10870360017859326,0.89999999999999991,0.00100000000000000,-0.38553281849576199,0.99999999999999978,271714.78265237971208990,1.46428692104702307,-0.04653648335842320,-0.00457497843024068,0.00000000000000000,0.01052170984407574,0.00000000000000000,0.00000000000000000,0.82548712860690765,-0.41508531476358934,0.00000000000000000,0.00000000000000000,0.08269891087073333,21.00028190732871280,16.92454408799957477
1,6,-10.95335058129132655,18.61823845505698216,0.01116105528814053,0.05000000000000001,-4.90332089858789466,4.59999999999999964,0.90000000000000002,-2.62166557820340262,-0.72575754215235644,0.89999999999999991,0.00100000000000000,-1.90002243387145331,0.99999999999999956,209.72327721553477886,-2.74847768472567111,-0.01646799377198960,0.00108926143552157,0.00000000000000000,-0.00160318560830408,0.00000000000000000,0.00000000000000000,0.35648240143165522,-0.03213925673735252,0.00000000000000000,0.00000000000000000,-1.43179070450495805,-0.72772654631020828,9.75782482027568498
1,7,-5.04648730277833657,19.93347018736898590,0.01044550648311749,0.05000000000000001,-4.90681601436690773,4.59999999999999964,0.90000000000000002,-2.65299797406827942,-0.86552203804046124,0.89999999999999991,0.00100000000000000,0.16858558295256998,0.99999999999999978,0.00010000493708317,3.15838559378731887,0.05179058169797424,-0.06516936659830108,0.00000000000000000,-0.00509830138731715,0.00000000000000000,0.00000000000000000,0.32515000556677842,-0.17190375262545732,0.00000000000000000,0.00000000000000000,0.63681731231906524,1.68537409530827631,-4.79825511629348611
1,8,-6.93300037138122871,19.26047793108629236,0.01070855821256783,0.05000000000000001,-4.90634120261921325,4.59999999999999964,0.90000000000000002,-2.20167759700411247,-0.27805561291997805,0.89999999999999991,0.00100000000000000,-0.84348058765806089,0.99999999999999978,0.23382282247447159,1.27187252518442673,0.01744556460623903,-0.04029799619415542,0.00000000000000000,-0.00462348963962267,0.00000000000000000,0.00000000000000000,0.77647038263094537,0.41556267249502588,0.00000000000000000,0.00000000000000000,-0.37524885829156557,10.84072259978133701,2.95884426673557854
1,9,-6.33053592502564921,18.91480499525026815,0.01108994036763543,0.05000000000000001,-4.89014921836718752,4.59999999999999964,0.90000000000000002,-2.97703397545163195,-1.18404169822931893,0.89999999999999991,0.00100000000000000,-1.46625925599935236,0.99999999999999933,377.64622742900110097,1.87433697154000622,-0.00066470765161775,-0.00530282669790161,0.00000000000000000,0.01156849461240306,0.00000000000000000,0.00000000000000000,0.00111400418342589,-0.49042341281431501,0.00000000000000000,0.00000000000000000,-0.99802752663285710,-1.11181588685538202,10.34599373718306481
1,10,-12.61112973172502016,18.98345400900656088,0.01090897724721564,0.05000000000000001,-4.88361621262036749,4.59999999999999964,0.90000000000000002,-2.31443572004474607,-0.89651502968342967,0.89999999999999991,0.00100000000000000,-0.07467894102550904,0.99999999999999600,0.00003966275757483,-4.40625683515936473,0.00295810197834401,-0.02175519999219944,0.00000000000000000,0.01810150035922309,0.00000000000000000,0.00000000000000000,0.66371225959031177,-0.20289674426842574,0.00000000000000000,0.00000000000000000,0.39355278834098628,-2.93592240519908643,-5.72306202084112847
1,11,-7.78357465999591724,17.68191558128674146,0.01160634012961112,0.05000000000000001,-4.90126419450212758,4.59999999999999964,0.90000000000000002,-3.20194389931576850,-0.73725593496540376,0.89999999999999991,0.00100000000000000,0.29911508252041197,0.99999999999915179,0.00008768659961063,0.42129823656973819,-0.06806725745581321,0.04021026078236822,0.00000000000000000,0.00045351847746300,0.00000000000000000,0.00000000000000000,-0.22379591968071066,-0.04363764955039984,0.00000000000000000,0.00000000000000000,0.76734681188690734,-8.27879628733420958,-4.92970558224567235
1,12,-15.68920235419378351,18.69552124848561192,0.01225116566230423,0.05000000000000001,-4.90328068520312321,4.59999999999999964,0.90000000000000002,-3.29427840744709632,-0.36787956736924232,0.89999999999999991,0.00100000000000000,-0.13614557073036443,0.99999999999999978,0.00007791948767972,-7.48432945762812807,-0.01232566640804844,0.09427983765378478,0.00000000000000000,-0.00156297222353263,0.00000000000000000,0.00000000000000000,-0.31613042781203848,0.32573871804576160,0.00000000000000000,0.00000000000000000,0.33208615863613089,10.12958127069666858,-5.04779858753418154
1,13,-4.81940166811268700,19.19468047284010481,0.01079843316196895,0.05000000000000001,-4.90606914665690841,4.59999999999999964,0.90000000000000002,-2.74882352257321072,-0.21322763598550232,0.89999999999999991,0.00100000000000000,-0.27909988470520586,0.99999999999999978,0.00223842639926574,3.38547122845296844,0.01402352578563049,-0.03194020490642924,0.00000000000000000,-0.00435143367731783,0.00000000000000000,0.00000000000000000,0.22932445706184712,0.48039064942950160,0.00000000000000000,0.00000000000000000,0.18913184466128946,8.37464615240365617,-1.68994627424227595
1,14,-7.58298722932040370,18.61573964123401481,0.01099124491777677,0.05000000000000001,-4.90262174974359866,4.59999999999999964,0.90000000000000002,-2.31317426165468731,-0.26573760202474439,0.89999999999999991,0.00100000000000000,-0.76585410428310996,0.99999999999975686,0.00029286024291715,0.62188566724525174,-0.01660221600418055,-0.01424221159349859,0.00000000000000000,-0.00090403676400808,0.00000000000000000,0.00000000000000000,0.66497371798037053,0.42788068339025953,0.00000000000000000,0.00000000000000000,-0.29762237491661464,-7.02923054400394065,-3.72377916330271930
1,15,-3.85487506877795427,16.29115673644397688,0.01217078045235965,0.05000000000000001,-4.87974002740308332,4.59999999999999964,0.90000000000000002,-3.45744559761013059,-1.19610972312922481,0.89999999999999991,0.00100000000000000,0.68163236090230983,0.99999999999999711,0.00006136035623910,4.34999782778770161,-0.14998722707126388,0.08769678322652563,0.00000000000000000,0.02197768557650726,0.00000000000000000,0.00000000000000000,-0.47929761797507275,-0.50249143771422089,0.00000000000000000,0.00000000000000000,1.14986409026880509,-2.59757144992741473,-5.28671070913043550
1,16,-4.63351864770337585,19.42011621361860918,0.01052715206526242,0.05000000000000001,-4.90191264129413895,4.59999999999999964,0.90000000000000002,-3.18053783924532540,-0.79741548925518368,0.89999999999999991,0.00100000000000000,-0.93945516985047550,0.99999999999999978,148.41430349627782448,3.57135424886227959,0.02569979091467589,-0.05738342049051948,0.00000000000000000,-0.00019492831454837,0.00000000000000000,0.00000000000000000,-0.20238985961026756,-0.10379720384017976,0.00000000000000000,0.00000000000000000,-0.47122344048398018,18.07147906943619375,9.41204359690406456
1,17,-9.10430373534943094,17.55059413883508412,0.01114071659057128,0.05000000000000001,-4.89778764604712435,4.59999999999999964,0.90000000000000002,-2.70562899785375732,-0.43630339374597488,0.89999999999999991,0.00100000000000000,-0.36214457281197526,0.99999999999998002,0.01060259025323992,-0.89943083878377550,-0.07552185275049084,-0.00073469258198333,0.00000000000000000,0.00393006693246623,0.00000000000000000,0.00000000000000000,0.27251898178130052,0.25731489166902904,0.00000000000000000,0.00000000000000000,0.10608715655452006,-4.53051089721431310,-0.13462105813312775
1,18,-6.79043260093700063,19.65969251025529019,0.01077603651679332,0.05000000000000001,-4.89494575371153395,4.59999999999999964,0.90000000000000002,-2.66785466480798261,-0.08570182787791900,0.89999999999999991,0.00100000000000000,-0.50062418588168045,0.99999999999999978,0.00009703886965521,1.41444029562865481,0.03796081806911511,-0.03401642309899788,0.00000000000000000,0.00677195926805663,0.00000000000000000,0.00000000000000000,0.31029331482707523,0.60791645753708490,0.00000000000000000,0.00000000000000000,-0.03239245651518513,6.26959575986807494,-4.82836305556226719
