id,initT_SAEM,aS_SAEM,dS_SAEM,tau_SAEM,lBt0_SAEM,lp_SAEM,dI_SAEM,lk_SAEM,lae_SAEM,f_SAEM,dp_SAEM,lw_SAEM,dE_SAEM,lI50_SAEM,initT_sd,aS_sd,dS_sd,tau_sd,lBt0_sd,lp_sd,dI_sd,lk_sd,lae_sd,f_sd,dp_sd,lw_sd,dE_sd,lI50_sd,initT_randomEffects,aS_randomEffects,dS_randomEffects,tau_randomEffects,lBt0_randomEffects,lp_randomEffects,dI_randomEffects,lk_randomEffects,lae_randomEffects,f_randomEffects,dp_randomEffects,lw_randomEffects,dE_randomEffects,lI50_randomEffects
1,-11.20058460013405721,2.95329034343585972,-4.51000852897662696,-2.99573227355399085,-4.89948436711811208,4.59999999999999964,-0.10536051565782628,-3.06034960086471486,-0.79291053783210619,2.19722457733621956,-6.90775527898213682,-1.52085845660749275,40.18360006609939461,6.26143235439450407,1.61042891449436376,0.04708452539292054,0.04303609413089890,0.00000000000000000,0.01157922618804696,0.00000000000000000,0.00000000000000000,0.37957050738797626,0.32070966386281935,0.00000000000000000,0.00000000000000000,0.25336589354222155,18.49094372419217791,5.50421999585030886,-2.98421777646895148,0.01486467064337743,-0.01148060796267452,0.00000000000000000,0.00214100207311937,0.00000000000000000,0.00000000000000000,-0.07475228098264668,-0.10079926218363697,0.00000000000000000,0.00000000000000000,-1.06465594715646539,3.76293719923828052,10.81052551082068192
2,-3.38947782399666631,2.94390966833347800,-4.49259129472578689,-2.99573227355399085,-4.89923665445760914,4.59999999999999964,-0.10536051565782628,-3.00639896796384543,-0.66959594622444107,2.19722457733621956,-6.90775527898213682,0.34687791165240023,39.43287254353236193,-3.63610914718044631,1.14105967577559309,0.05389379415725483,0.04785682525501282,0.00000000000000000,0.01185214507915287,0.00000000000000000,0.00000000000000000,0.39672734584574193,0.32706296027457943,0.00000000000000000,0.00000000000000000,0.16865231791745483,17.91995700809056302,10.90912969888539585,4.82688899966843810,0.00548399554100070,0.00593662628816419,0.00000000000000000,0.00238871473361860,0.00000000000000000,0.00000000000000000,-0.02080164808177559,0.02251532942402782,0.00000000000000000,0.00000000000000000,0.80308042110342737,3.01220967667125628,0.91298400924573353
3,-8.25812529007806617,2.95542605783890178,-4.50795898366115200,-2.99573227355399085,-4.90034252576984564,4.59999999999999964,-0.10536051565782628,-3.03705677384585915,-0.70058406602475831,2.19722457733621956,-6.90775527898213682,-1.77505748192993251,37.26017375884902094,7.07648639481810182,1.60263554285242704,0.04902774470471435,0.04507375114726528,0.00000000000000000,0.01358674245890641,0.00000000000000000,0.00000000000000000,0.37904725643006848,0.32478169720357208,0.00000000000000000,0.00000000000000000,0.33014194423852211,16.91676842382388202,6.08690023208988240,-0.04175846641295623,0.01700038504641803,-0.00943106264720446,0.00000000000000000,0.00128284342138201,0.00000000000000000,0.00000000000000000,-0.05145945396379072,-0.00847279037628934,0.00000000000000000,0.00000000000000000,-1.31885497247890493,0.83951089198788964,11.62557955124427167
4,-8.94241346959950256,2.94937079894978771,-4.50735998165415275,-2.99573227355399085,-4.89970680249677759,4.59999999999999964,-0.10536051565782628,-2.91050006828210162,-0.64239574923686793,2.19722457733621956,-6.90775527898213682,-0.21356060161876173,36.99099318013352189,-8.46932527901822318,1.52845621654244290,0.04787999991143038,0.04314635014589970,0.00000000000000000,0.01154011125581414,0.00000000000000000,0.00000000000000000,0.41561968193313770,0.31971733917087980,0.00000000000000000,0.00000000000000000,0.39415427815074727,19.70341879578188937,7.19592630962947855,-0.72604664593438362,0.01094512615731005,-0.00883206064019791,0.00000000000000000,0.00191856669445053,0.00000000000000000,0.00000000000000000,0.07509725159996940,0.04971552641160082,0.00000000000000000,0.00000000000000000,0.24264190783226580,0.57033031327240402,-3.92023212259205645
5,-7.87499305268274252,2.88950502889215288,-4.45133671783413298,-2.99573227355399085,-4.90677010782670120,4.59999999999999964,-0.10536051565782628,-2.57398328534385623,-0.52965374299372081,2.19722457733621956,-6.90775527898213682,-0.36060698735108959,39.34011629636597718,-7.40556670864749744,1.66869544110578705,0.05571303426806964,0.04566004797812240,0.00000000000000000,0.01116490161299379,0.00000000000000000,0.00000000000000000,0.41382385825390416,0.31133046230025185,0.00000000000000000,0.00000000000000000,0.25293702157348752,17.93503303436942886,9.96315684081540276,0.34137377098236560,-0.04892064390032969,0.04719120317981756,0.00000000000000000,-0.00514473863546851,0.00000000000000000,0.00000000000000000,0.41161403453821133,0.16245753265474769,0.00000000000000000,0.00000000000000000,0.09559552209993757,2.91945342950486886,-2.85647355222131383
6,-10.76549520473866828,2.94717900665402777,-4.48881167813930571,-2.99573227355399085,-4.90310744511375152,4.59999999999999964,-0.10536051565782628,-2.85597968727629237,-0.67727426855982054,2.19722457733621956,-6.90775527898213682,-1.95385286731972951,36.60330762274487171,6.95571093891772918,1.47892370868350675,0.04642707281569433,0.04492501371078295,0.00000000000000000,0.01209619077210341,0.00000000000000000,0.00000000000000000,0.39741100445347588,0.29945459689332449,0.00000000000000000,0.00000000000000000,0.30711559343477512,16.12918855688890929,5.11546153118452107,-2.54912838107355899,0.00875333386154804,0.00971624287464519,0.00000000000000000,-0.00148207592251848,0.00000000000000000,0.00000000000000000,0.12961763260577969,0.01483700708864747,0.00000000000000000,0.00000000000000000,-1.49765035786870260,0.18264475588377746,11.50480409534391413
7,-5.59564093107454141,2.97751706528117044,-4.53247726831584075,-2.99573227355399085,-4.89807669299216997,4.59999999999999964,-0.10536051565782628,-2.81435692582736019,-0.64877557353694038,2.19722457733621956,-6.90775527898213682,-0.10793043264216315,39.12211232717536546,-7.93371108964802563,1.23866110047741174,0.05377473324272022,0.04234929133638991,0.00000000000000000,0.01138995793861139,0.00000000000000000,0.00000000000000000,0.33715226746408444,0.32035101653334447,0.00000000000000000,0.00000000000000000,0.24413847859510934,18.46263186588790717,7.51020726325623755,2.62072589259056432,0.03909139248869200,-0.03394934730188581,0.00000000000000000,0.00354867619905850,0.00000000000000000,0.00000000000000000,0.17124039405470967,0.04333570211152778,0.00000000000000000,0.00000000000000000,0.34827207680886457,2.70144946031423050,-3.38461793322183846
8,-6.88311547913513699,2.94994038624242672,-4.51231184175545152,-2.99573227355399085,-4.89943963862836362,4.59999999999999964,-0.10536051565782628,-2.85415261564786960,-0.54780551062255789,2.19722457733621956,-6.90775527898213682,-0.70110848056206798,37.79340679099081513,-3.27898077939222432,1.28137306679988527,0.04848519659114345,0.03932706600719690,0.00000000000000000,0.01198346932656586,0.00000000000000000,0.00000000000000000,0.44810594551100041,0.37071367579738324,0.00000000000000000,0.00000000000000000,0.46558775222962473,18.49594232750688150,8.74975638347025608,1.33325134452996896,0.01151471344994250,-0.01378392074149597,0.00000000000000000,0.00218573056286941,0.00000000000000000,0.00000000000000000,0.13144470423420074,0.14430576502591039,0.00000000000000000,0.00000000000000000,-0.24490597111104115,1.37274392412971769,1.27011237703395174
9,-6.56915957433981657,2.94679855569402438,-4.50030953608215434,-2.99573227355399085,-4.90151187874227112,4.59999999999999964,-0.10536051565782628,-2.86696264679107848,-0.65700939540311831,2.19722457733621956,-6.90775527898213682,-1.87355409754750313,39.07953896038241481,7.42207627954706872,1.38257438323913240,0.04845724677192861,0.04483715021406454,0.00000000000000000,0.01204187777952125,0.00000000000000000,0.00000000000000000,0.40377895894904992,0.32675954582784733,0.00000000000000000,0.00000000000000000,0.30500893997808731,17.06268822429338172,5.60031198256180929,1.64720724932529006,0.00837288290154555,-0.00178161506820419,0.00000000000000000,0.00011349044895554,0.00000000000000000,0.00000000000000000,0.11863467309099222,0.03510188024535031,0.00000000000000000,0.00000000000000000,-1.41735158809647421,2.65887609352128829,11.97116943597325722
10,-11.14183938583797762,2.97037483664701796,-4.52286737037208564,-2.99573227355399085,-4.89796628011509316,4.59999999999999964,-0.10536051565782628,-2.76457244713778438,-0.57381097133117576,2.19722457733621956,-6.90775527898213682,-0.18801750869329192,37.53101664221160405,-7.20960354839322104,1.96291273862938387,0.04787173918320489,0.04339043338997783,0.00000000000000000,0.01291680181257708,0.00000000000000000,0.00000000000000000,0.38406825495431984,0.33192177683294422,0.00000000000000000,0.00000000000000000,0.22022532043952886,18.56983820398722784,8.79975244068018547,-2.92547256217288432,0.03194916385453916,-0.02433944935813721,0.00000000000000000,0.00365908907613392,0.00000000000000000,0.00000000000000000,0.22102487274428653,0.11830030431729287,0.00000000000000000,0.00000000000000000,0.26818500075773571,1.11035377535049129,-2.66051039196703698
