initT_abscissa,initT_cdf,aS_abscissa,aS_cdf,dS_abscissa,dS_cdf,lBt0_abscissa,lBt0_cdf,lk_abscissa,lk_cdf,lae_abscissa,lae_cdf,lw_abscissa,lw_cdf,dE_abscissa,dE_cdf,split
-0.577003,0.278431,-0.516149,0.278431,-0.541476,0.278431,-0.569389,0.278431,-0.631457,0.278431,-0.381855,0.278431,-0.692335,0.278431,-0.760575,0.278431,All
-0.571901,0.280392,-0.512086,0.280392,-0.527387,0.280392,-0.563138,0.280392,-0.626585,0.280392,-0.371872,0.280392,-0.691394,0.280392,-0.750547,0.280392,All
-0.571374,0.282353,-0.507565,0.282353,-0.524309,0.282353,-0.560624,0.282353,-0.623895,0.282353,-0.367773,0.282353,-0.684523,0.282353,-0.74648,0.282353,All
-0.568485,0.284314,-0.504304,0.284314,-0.523548,0.284314,-0.559611,0.284314,-0.60644,0.284314,-0.361731,0.284314,-0.679262,0.284314,-0.737604,0.284314,All
-0.564463,0.286275,-0.499447,0.286275,-0.519327,0.286275,-0.5538,0.286275,-0.604132,0.286275,-0.340613,0.286275,-0.674093,0.286275,-0.730598,0.286275,All
-0.563036,0.288235,-0.499071,0.288235,-0.516991,0.288235,-0.532304,0.288235,-0.603098,0.288235,-0.333566,0.288235,-0.67359,0.288235,-0.722415,0.288235,All
-0.554906,0.290196,-0.491666,0.290196,-0.516947,0.290196,-0.530086,0.290196,-0.599981,0.290196,-0.319357,0.290196,-0.671914,0.290196,-0.721024,0.290196,All
-0.546626,0.292157,-0.488141,0.292157,-0.515105,0.292157,-0.529241,0.292157,-0.596899,0.292157,-0.316686,0.292157,-0.671549,0.292157,-0.708931,0.292157,All
-0.530438,0.294118,-0.486172,0.294118,-0.50547,0.294118,-0.52856,0.294118,-0.594675,0.294118,-0.302063,0.294118,-0.669774,0.294118,-0.708849,0.294118,All
-0.52988,0.296078,-0.484732,0.296078,-0.505354,0.296078,-0.526331,0.296078,-0.587865,0.296078,-0.300593,0.296078,-0.661449,0.296078,-0.702053,0.296078,All
-0.523193,0.298039,-0.4828,0.298039,-0.497201,0.298039,-0.520471,0.298039,-0.577461,0.298039,-0.298635,0.298039,-0.660576,0.298039,-0.69854,0.298039,All
-0.510604,0.3,-0.477976,0.3,-0.493772,0.3,-0.507205,0.3,-0.565464,0.3,-0.293891,0.3,-0.658973,0.3,-0.695645,0.3,All
-0.5052,0.301961,-0.476913,0.301961,-0.485818,0.301961,-0.502783,0.301961,-0.558299,0.301961,-0.288898,0.301961,-0.65708,0.301961,-0.688086,0.301961,All
-0.487506,0.303922,-0.475663,0.303922,-0.475812,0.303922,-0.501321,0.303922,-0.542693,0.303922,-0.274705,0.303922,-0.65267,0.303922,-0.681244,0.303922,All
-0.480496,0.305882,-0.475162,0.305882,-0.475427,0.305882,-0.500384,0.305882,-0.536596,0.305882,-0.271081,0.305882,-0.634487,0.305882,-0.677264,0.305882,All
-0.473359,0.307843,-0.469985,0.307843,-0.459285,0.307843,-0.497097,0.307843,-0.528388,0.307843,-0.268355,0.307843,-0.629807,0.307843,-0.676849,0.307843,All
-0.471563,0.309804,-0.466332,0.309804,-0.456584,0.309804,-0.49354,0.309804,-0.528242,0.309804,-0.247474,0.309804,-0.62889,0.309804,-0.676576,0.309804,All
-0.470434,0.311765,-0.464454,0.311765,-0.452287,0.311765,-0.489769,0.311765,-0.515773,0.311765,-0.240228,0.311765,-0.627921,0.311765,-0.671905,0.311765,All
-0.460783,0.313725,-0.461882,0.313725,-0.440683,0.313725,-0.487338,0.313725,-0.515356,0.313725,-0.237352,0.313725,-0.621651,0.313725,-0.667775,0.313725,All
-0.439336,0.315686,-0.444357,0.315686,-0.439822,0.315686,-0.479151,0.315686,-0.515333,0.315686,-0.231886,0.315686,-0.609946,0.315686,-0.660482,0.315686,All
-0.437804,0.317647,-0.439997,0.317647,-0.433979,0.317647,-0.477884,0.317647,-0.512417,0.317647,-0.231577,0.317647,-0.604607,0.317647,-0.660433,0.317647,All
-0.434122,0.319608,-0.435067,0.319608,-0.432222,0.319608,-0.462425,0.319608,-0.506275,0.319608,-0.228247,0.319608,-0.601866,0.319608,-0.652935,0.319608,All
-0.428356,0.321569,-0.42852,0.321569,-0.429879,0.321569,-0.458075,0.321569,-0.501219,0.321569,-0.215512,0.321569,-0.58714,0.321569,-0.647169,0.321569,All
-0.423686,0.323529,-0.42604,0.323529,-0.41931,0.323529,-0.453325,0.323529,-0.487763,0.323529,-0.211042,0.323529,-0.584472,0.323529,-0.645861,0.323529,All
-0.408693,0.32549,-0.410719,0.32549,-0.414448,0.32549,-0.452338,0.32549,-0.473787,0.32549,-0.210592,0.32549,-0.582316,0.32549,-0.639925,0.32549,All
-0.393044,0.327451,-0.402825,0.327451,-0.408763,0.327451,-0.437234,0.327451,-0.472136,0.327451,-0.195195,0.327451,-0.57455,0.327451,-0.637022,0.327451,All
-0.386484,0.329412,-0.387847,0.329412,-0.408251,0.329412,-0.431224,0.329412,-0.468255,0.329412,-0.187992,0.329412,-0.571411,0.329412,-0.637016,0.329412,All
-0.383741,0.331373,-0.386102,0.331373,-0.406757,0.331373,-0.427822,0.331373,-0.466026,0.331373,-0.187886,0.331373,-0.571163,0.331373,-0.637009,0.331373,All
-0.382287,0.333333,-0.381932,0.333333,-0.39292,0.333333,-0.419132,0.333333,-0.453768,0.333333,-0.186538,0.333333,-0.571143,0.333333,-0.636739,0.333333,All
-0.371084,0.335294,-0.381911,0.335294,-0.391391,0.335294,-0.408569,0.335294,-0.451659,0.335294,-0.184301,0.335294,-0.566606,0.335294,-0.633555,0.335294,All
-0.363923,0.337255,-0.380679,0.337255,-0.390304,0.337255,-0.408297,0.337255,-0.446872,0.337255,-0.177641,0.337255,-0.562989,0.337255,-0.628294,0.337255,All
-0.356694,0.339216,-0.380429,0.339216,-0.388506,0.339216,-0.404754,0.339216,-0.424167,0.339216,-0.175977,0.339216,-0.562556,0.339216,-0.627758,0.339216,All
-0.351703,0.341176,-0.372176,0.341176,-0.380128,0.341176,-0.401224,0.341176,-0.423681,0.341176,-0.173477,0.341176,-0.552821,0.341176,-0.62748,0.341176,All
-0.350308,0.343137,-0.369086,0.343137,-0.374261,0.343137,-0.395518,0.343137,-0.423621,0.343137,-0.171785,0.343137,-0.552349,0.343137,-0.626575,0.343137,All
-0.348013,0.345098,-0.345857,0.345098,-0.373709,0.345098,-0.389117,0.345098,-0.418439,0.345098,-0.168274,0.345098,-0.544527,0.345098,-0.622536,0.345098,All
-0.346389,0.347059,-0.338065,0.347059,-0.368259,0.347059,-0.381519,0.347059,-0.406674,0.347059,-0.16634,0.347059,-0.543707,0.347059,-0.61511,0.347059,All
-0.340688,0.34902,-0.329435,0.34902,-0.365016,0.34902,-0.379083,0.34902,-0.405783,0.34902,-0.162303,0.34902,-0.534151,0.34902,-0.612049,0.34902,All
-0.338311,0.35098,-0.317844,0.35098,-0.362536,0.35098,-0.372226,0.35098,-0.396363,0.35098,-0.155908,0.35098,-0.526216,0.35098,-0.61101,0.35098,All
-0.316732,0.352941,-0.314542,0.352941,-0.36116,0.352941,-0.371957,0.352941,-0.392357,0.352941,-0.150652,0.352941,-0.516186,0.352941,-0.603433,0.352941,All
-0.312829,0.354902,-0.309926,0.354902,-0.357405,0.354902,-0.368493,0.354902,-0.3766,0.354902,-0.145111,0.354902,-0.511485,0.354902,-0.587543,0.354902,All
-0.307501,0.356863,-0.294994,0.356863,-0.35467,0.356863,-0.364192,0.356863,-0.373552,0.356863,-0.144396,0.356863,-0.511319,0.356863,-0.585886,0.356863,All
-0.303849,0.358824,-0.289153,0.358824,-0.348382,0.358824,-0.358597,0.358824,-0.37021,0.358824,-0.127827,0.358824,-0.510558,0.358824,-0.583697,0.358824,All
-0.298861,0.360784,-0.287505,0.360784,-0.338034,0.360784,-0.355429,0.360784,-0.368268,0.360784,-0.125413,0.360784,-0.50043,0.360784,-0.575636,0.360784,All
-0.298722,0.362745,-0.286134,0.362745,-0.334762,0.362745,-0.354288,0.362745,-0.357321,0.362745,-0.123606,0.362745,-0.491992,0.362745,-0.575605,0.362745,All
-0.297575,0.364706,-0.277476,0.364706,-0.329809,0.364706,-0.352334,0.364706,-0.35651,0.364706,-0.121703,0.364706,-0.488561,0.364706,-0.567409,0.364706,All
-0.296969,0.366667,-0.249277,0.366667,-0.327126,0.366667,-0.351542,0.366667,-0.331131,0.366667,-0.116211,0.366667,-0.473504,0.366667,-0.5621,0.366667,All
-0.296709,0.368627,-0.24625,0.368627,-0.324552,0.368627,-0.348725,0.368627,-0.330022,0.368627,-0.113973,0.368627,-0.468184,0.368627,-0.56025,0.368627,All
-0.292269,0.370588,-0.235102,0.370588,-0.322894,0.370588,-0.337489,0.370588,-0.32718,0.370588,-0.113425,0.370588,-0.464125,0.370588,-0.560086,0.370588,All
-0.287582,0.372549,-0.230807,0.372549,-0.316744,0.372549,-0.327272,0.372549,-0.321409,0.372549,-0.112307,0.372549,-0.462949,0.372549,-0.541525,0.372549,All
-0.281825,0.37451,-0.230458,0.37451,-0.308215,0.37451,-0.326627,0.37451,-0.311798,0.37451,-0.10931,0.37451,-0.445904,0.37451,-0.536525,0.37451,All
-0.281056,0.376471,-0.217557,0.376471,-0.30378,0.376471,-0.326179,0.376471,-0.296358,0.376471,-0.10552,0.376471,-0.44525,0.376471,-0.533489,0.376471,All
-0.278659,0.378431,-0.217469,0.378431,-0.300724,0.378431,-0.318284,0.378431,-0.286435,0.378431,-0.099636,0.378431,-0.438552,0.378431,-0.529223,0.378431,All
-0.275023,0.380392,-0.213956,0.380392,-0.296463,0.380392,-0.310155,0.380392,-0.285134,0.380392,-0.0952767,0.380392,-0.427291,0.380392,-0.519774,0.380392,All
-0.27061,0.382353,-0.212537,0.382353,-0.295838,0.382353,-0.307199,0.382353,-0.28352,0.382353,-0.094998,0.382353,-0.424399,0.382353,-0.517796,0.382353,All
-0.260724,0.384314,-0.211158,0.384314,-0.287948,0.384314,-0.301435,0.384314,-0.282621,0.384314,-0.0949764,0.384314,-0.416679,0.384314,-0.517571,0.384314,All
-0.248169,0.386275,-0.210547,0.386275,-0.282854,0.386275,-0.280051,0.386275,-0.267317,0.386275,-0.0892616,0.386275,-0.416392,0.386275,-0.51547,0.386275,All
-0.246916,0.388235,-0.209748,0.388235,-0.278129,0.388235,-0.279772,0.388235,-0.257739,0.388235,-0.0834923,0.388235,-0.415012,0.388235,-0.501566,0.388235,All
-0.243207,0.390196,-0.207873,0.390196,-0.269249,0.390196,-0.27916,0.390196,-0.255433,0.390196,-0.0766175,0.390196,-0.402867,0.390196,-0.496714,0.390196,All
-0.239112,0.392157,-0.206635,0.392157,-0.263632,0.392157,-0.276948,0.392157,-0.255335,0.392157,-0.064916,0.392157,-0.400428,0.392157,-0.496263,0.392157,All
-0.233374,0.394118,-0.194338,0.394118,-0.259542,0.394118,-0.27587,0.394118,-0.250133,0.394118,-0.0631827,0.394118,-0.399519,0.394118,-0.48053,0.394118,All
-0.22856,0.396078,-0.19215,0.396078,-0.25638,0.396078,-0.27344,0.396078,-0.236999,0.396078,-0.0614877,0.396078,-0.399169,0.396078,-0.477317,0.396078,All
-0.22531,0.398039,-0.189771,0.398039,-0.25401,0.398039,-0.268181,0.398039,-0.222953,0.398039,-0.0463122,0.398039,-0.396659,0.398039,-0.475855,0.398039,All
-0.221192,0.4,-0.189403,0.4,-0.251996,0.4,-0.265951,0.4,-0.221838,0.4,-0.0456457,0.4,-0.390482,0.4,-0.47248,0.4,All
-0.220697,0.401961,-0.180342,0.401961,-0.250702,0.401961,-0.265319,0.401961,-0.21712,0.401961,-0.0293307,0.401961,-0.384822,0.401961,-0.471766,0.401961,All
-0.215381,0.403922,-0.178337,0.403922,-0.245653,0.403922,-0.261206,0.403922,-0.216569,0.403922,-0.0289199,0.403922,-0.3809,0.403922,-0.470529,0.403922,All
-0.215372,0.405882,-0.16971,0.405882,-0.238317,0.405882,-0.248851,0.405882,-0.213626,0.405882,-0.0279282,0.405882,-0.376096,0.405882,-0.463772,0.405882,All
-0.203239,0.407843,-0.169576,0.407843,-0.225538,0.407843,-0.237799,0.407843,-0.208403,0.407843,-0.0221503,0.407843,-0.373898,0.407843,-0.459093,0.407843,All
-0.199991,0.409804,-0.160815,0.409804,-0.219116,0.409804,-0.227887,0.409804,-0.204185,0.409804,-0.0156777,0.409804,-0.371711,0.409804,-0.456574,0.409804,All
-0.198412,0.411765,-0.160129,0.411765,-0.216575,0.411765,-0.223482,0.411765,-0.181721,0.411765,-0.0125758,0.411765,-0.37111,0.411765,-0.445823,0.411765,All
-0.195774,0.413725,-0.160018,0.413725,-0.211243,0.413725,-0.191283,0.413725,-0.172805,0.413725,-0.000507833,0.413725,-0.368679,0.413725,-0.436069,0.413725,All
-0.176307,0.415686,-0.157155,0.415686,-0.20453,0.415686,-0.187315,0.415686,-0.155825,0.415686,0.00100696,0.415686,-0.354848,0.415686,-0.418439,0.415686,All
-0.173789,0.417647,-0.149837,0.417647,-0.198747,0.417647,-0.182624,0.417647,-0.153825,0.417647,0.00267022,0.417647,-0.354472,0.417647,-0.4156,0.417647,All
-0.172812,0.419608,-0.132673,0.419608,-0.193454,0.419608,-0.179353,0.419608,-0.142533,0.419608,0.00971344,0.419608,-0.349268,0.419608,-0.41189,0.419608,All
-0.17223,0.421569,-0.128315,0.421569,-0.190681,0.421569,-0.172641,0.421569,-0.134888,0.421569,0.0120808,0.421569,-0.348284,0.421569,-0.403715,0.421569,All
-0.17041,0.423529,-0.117931,0.423529,-0.189355,0.423529,-0.158166,0.423529,-0.132818,0.423529,0.0149646,0.423529,-0.34755,0.423529,-0.402653,0.423529,All
-0.164196,0.42549,-0.102775,0.42549,-0.176392,0.42549,-0.157068,0.42549,-0.132173,0.42549,0.0171667,0.42549,-0.327021,0.42549,-0.401202,0.42549,All
-0.163846,0.427451,-0.0977087,0.427451,-0.167087,0.427451,-0.152739,0.427451,-0.129876,0.427451,0.0228449,0.427451,-0.321438,0.427451,-0.393939,0.427451,All
-0.163807,0.429412,-0.0947222,0.429412,-0.147773,0.429412,-0.14694,0.429412,-0.125948,0.429412,0.0245641,0.429412,-0.306858,0.429412,-0.36919,0.429412,All
-0.156218,0.431373,-0.0946944,0.431373,-0.145896,0.431373,-0.139243,0.431373,-0.116241,0.431373,0.0266572,0.431373,-0.304768,0.431373,-0.36441,0.431373,All
-0.156009,0.433333,-0.0860866,0.433333,-0.143754,0.433333,-0.129748,0.433333,-0.115084,0.433333,0.0309269,0.433333,-0.293333,0.433333,-0.363154,0.433333,All
-0.151581,0.435294,-0.085124,0.435294,-0.130836,0.435294,-0.125535,0.435294,-0.11491,0.435294,0.0379087,0.435294,-0.292475,0.435294,-0.362643,0.435294,All
-0.122715,0.437255,-0.0846973,0.437255,-0.128177,0.437255,-0.120039,0.437255,-0.11483,0.437255,0.0425867,0.437255,-0.290024,0.437255,-0.356164,0.437255,All
-0.1209,0.439216,-0.0781983,0.439216,-0.12376,0.439216,-0.117509,0.439216,-0.11369,0.439216,0.0552524,0.439216,-0.284685,0.439216,-0.342573,0.439216,All
-0.113637,0.441176,-0.0774785,0.441176,-0.109379,0.441176,-0.111267,0.441176,-0.11102,0.441176,0.0606107,0.441176,-0.284252,0.441176,-0.341847,0.441176,All
-0.110459,0.443137,-0.0763792,0.443137,-0.106053,0.443137,-0.108706,0.443137,-0.0912843,0.443137,0.0610547,0.443137,-0.271826,0.443137,-0.338512,0.443137,All
-0.110103,0.445098,-0.0721548,0.445098,-0.101416,0.445098,-0.10596,0.445098,-0.0910748,0.445098,0.0647524,0.445098,-0.270732,0.445098,-0.338339,0.445098,All
-0.108982,0.447059,-0.0704129,0.447059,-0.101341,0.447059,-0.105646,0.447059,-0.0504482,0.447059,0.0650914,0.447059,-0.261114,0.447059,-0.335866,0.447059,All
-0.108736,0.44902,-0.0700682,0.44902,-0.0956697,0.44902,-0.103112,0.44902,-0.046915,0.44902,0.0680981,0.44902,-0.254991,0.44902,-0.332628,0.44902,All
-0.106723,0.45098,-0.0700358,0.45098,-0.0924103,0.45098,-0.0949828,0.45098,-0.0365153,0.45098,0.0718347,0.45098,-0.24696,0.45098,-0.326339,0.45098,All
-0.105052,0.452941,-0.0543861,0.452941,-0.0921725,0.452941,-0.0830079,0.452941,-0.0304386,0.452941,0.0755418,0.452941,-0.24217,0.452941,-0.320939,0.452941,All
-0.0996615,0.454902,-0.0507033,0.454902,-0.0907359,0.454902,-0.080909,0.454902,-0.0274509,0.454902,0.0784486,0.454902,-0.230894,0.454902,-0.317248,0.454902,All
-0.0871997,0.456863,-0.0495645,0.456863,-0.0857392,0.456863,-0.0760835,0.456863,-0.0218852,0.456863,0.0794944,0.456863,-0.223162,0.456863,-0.305459,0.456863,All
-0.0867754,0.458824,-0.0481663,0.458824,-0.0845453,0.458824,-0.0600816,0.458824,-0.0145508,0.458824,0.0858126,0.458824,-0.21448,0.458824,-0.303956,0.458824,All
-0.0797709,0.460784,-0.0471507,0.460784,-0.0829494,0.460784,-0.0504809,0.460784,-0.0128959,0.460784,0.0863086,0.460784,-0.212128,0.460784,-0.30171,0.460784,All
-0.0786404,0.462745,-0.0405489,0.462745,-0.0748765,0.462745,-0.0356316,0.462745,-0.0106966,0.462745,0.0866238,0.462745,-0.20949,0.462745,-0.297109,0.462745,All
-0.060484,0.464706,-0.0389327,0.464706,-0.068769,0.464706,-0.0353134,0.464706,-0.00329131,0.464706,0.0894376,0.464706,-0.205048,0.464706,-0.28752,0.464706,All
-0.053054,0.466667,-0.0385353,0.466667,-0.0680595,0.466667,-0.0333019,0.466667,-0.00242041,0.466667,0.0907896,0.466667,-0.188153,0.466667,-0.280477,0.466667,All
-0.0509092,0.468627,-0.0256187,0.468627,-0.0591918,0.468627,-0.0270832,0.468627,0.0010728,0.468627,0.0911773,0.468627,-0.184432,0.468627,-0.277056,0.468627,All
-0.0480042,0.470588,-0.0241538,0.470588,-0.0554113,0.470588,-0.0253617,0.470588,0.00575401,0.470588,0.0915982,0.470588,-0.17121,0.470588,-0.268012,0.470588,All
-0.0478271,0.472549,-0.0229195,0.472549,-0.0452589,0.472549,-0.0234857,0.472549,0.01286,0.472549,0.0924458,0.472549,-0.166786,0.472549,-0.266807,0.472549,All
-0.0474133,0.47451,-0.0193426,0.47451,-0.0427221,0.47451,-0.0141455,0.47451,0.025194,0.47451,0.0962977,0.47451,-0.159319,0.47451,-0.266193,0.47451,All
-0.0473979,0.476471,-0.0126908,0.476471,-0.0411891,0.476471,-0.0113476,0.476471,0.0307488,0.476471,0.101382,0.476471,-0.15138,0.476471,-0.262331,0.476471,All
-0.0408955,0.478431,-0.0105758,0.478431,-0.027562,0.478431,0.00134408,0.478431,0.0325224,0.478431,0.104511,0.478431,-0.144975,0.478431,-0.262224,0.478431,All
-0.0349233,0.480392,0.00466859,0.480392,-0.0258475,0.480392,0.00261377,0.480392,0.0353708,0.480392,0.106712,0.480392,-0.144386,0.480392,-0.249478,0.480392,All
-0.0318228,0.482353,0.0056036,0.482353,-0.0206008,0.482353,0.0139777,0.482353,0.0377247,0.482353,0.125453,0.482353,-0.142627,0.482353,-0.245085,0.482353,All
-0.0283952,0.484314,0.0118025,0.484314,-0.0175445,0.484314,0.0162993,0.484314,0.0548451,0.484314,0.125586,0.484314,-0.117113,0.484314,-0.244322,0.484314,All
-0.0226432,0.486275,0.0227351,0.486275,-0.0167441,0.486275,0.0197889,0.486275,0.0587221,0.486275,0.127471,0.486275,-0.0924771,0.486275,-0.224941,0.486275,All
-0.022369,0.488235,0.0270478,0.488235,-0.016224,0.488235,0.0304813,0.488235,0.0598498,0.488235,0.133638,0.488235,-0.0866127,0.488235,-0.212257,0.488235,All
-0.0139817,0.490196,0.0358781,0.490196,-0.00956035,0.490196,0.0320452,0.490196,0.0625317,0.490196,0.134746,0.490196,-0.0831478,0.490196,-0.209267,0.490196,All
-0.0101955,0.492157,0.0372433,0.492157,-0.000307953,0.492157,0.0329517,0.492157,0.0678117,0.492157,0.135681,0.492157,-0.0789895,0.492157,-0.205813,0.492157,All
-0.000878839,0.494118,0.0383992,0.494118,0.00323272,0.494118,0.035294,0.494118,0.0712796,0.494118,0.135998,0.494118,-0.0755099,0.494118,-0.202286,0.494118,All
-0.000408848,0.496078,0.0419838,0.496078,0.009191,0.496078,0.0407584,0.496078,0.0721495,0.496078,0.136351,0.496078,-0.0741678,0.496078,-0.198274,0.496078,All
0.000125423,0.498039,0.0423371,0.498039,0.0115459,0.498039,0.0417806,0.498039,0.0751627,0.498039,0.145833,0.498039,-0.0737135,0.498039,-0.198072,0.498039,All
0.00184864,0.5,0.0445657,0.5,0.012706,0.5,0.0464216,0.5,0.0769675,0.5,0.146875,0.5,-0.0715891,0.5,-0.194623,0.5,All
0.008268,0.501961,0.0562446,0.501961,0.032768,0.501961,0.052111,0.501961,0.0815465,0.501961,0.150504,0.501961,-0.0698807,0.501961,-0.18529,0.501961,All
0.0104289,0.503922,0.0613233,0.503922,0.0399728,0.503922,0.0693005,0.503922,0.0858421,0.503922,0.154334,0.503922,-0.0655379,0.503922,-0.183434,0.503922,All
0.0189202,0.505882,0.0718795,0.505882,0.0400189,0.505882,0.0748637,0.505882,0.0922325,0.505882,0.155336,0.505882,-0.0620955,0.505882,-0.182349,0.505882,All
0.023699,0.507843,0.0953339,0.507843,0.0414785,0.507843,0.0829511,0.507843,0.0969027,0.507843,0.158707,0.507843,-0.0557655,0.507843,-0.178589,0.507843,All
0.0254144,0.509804,0.0966586,0.509804,0.0496789,0.509804,0.0872199,0.509804,0.100401,0.509804,0.167103,0.509804,-0.0519092,0.509804,-0.17397,0.509804,All
0.0261334,0.511765,0.109567,0.511765,0.0531332,0.511765,0.0901807,0.511765,0.117689,0.511765,0.180457,0.511765,-0.0443574,0.511765,-0.171494,0.511765,All
0.028854,0.513725,0.118129,0.513725,0.0635908,0.513725,0.0931265,0.513725,0.12314,0.513725,0.180461,0.513725,-0.0429005,0.513725,-0.170741,0.513725,All
0.0312936,0.515686,0.121876,0.515686,0.0661477,0.515686,0.0963515,0.515686,0.126663,0.515686,0.192037,0.515686,-0.041615,0.515686,-0.163994,0.515686,All
0.0314344,0.517647,0.124163,0.517647,0.0661762,0.517647,0.100197,0.517647,0.127397,0.517647,0.194511,0.517647,-0.0286751,0.517647,-0.155513,0.517647,All
0.0317278,0.519608,0.124757,0.519608,0.0765872,0.519608,0.106596,0.519608,0.133337,0.519608,0.198967,0.519608,-0.0179501,0.519608,-0.144559,0.519608,All
0.0433841,0.521569,0.124784,0.521569,0.0799123,0.521569,0.107062,0.521569,0.133987,0.521569,0.215251,0.521569,-0.017219,0.521569,-0.134064,0.521569,All
0.0491246,0.523529,0.136754,0.523529,0.0819179,0.523529,0.108846,0.523529,0.136207,0.523529,0.228425,0.523529,-0.00526025,0.523529,-0.13013,0.523529,All
0.0514777,0.52549,0.13707,0.52549,0.0841045,0.52549,0.110434,0.52549,0.13797,0.52549,0.229516,0.52549,-0.000359543,0.52549,-0.113113,0.52549,All
0.0538219,0.527451,0.139334,0.527451,0.085025,0.527451,0.110721,0.527451,0.140861,0.527451,0.232743,0.527451,0.00512457,0.527451,-0.103894,0.527451,All
0.0671752,0.529412,0.1415,0.529412,0.0997654,0.529412,0.13289,0.529412,0.148463,0.529412,0.23604,0.529412,0.00692834,0.529412,-0.10318,0.529412,All
0.0700245,0.531373,0.141779,0.531373,0.100747,0.531373,0.139293,0.531373,0.152382,0.531373,0.240016,0.531373,0.0107952,0.531373,-0.0993036,0.531373,All
0.0780414,0.533333,0.146133,0.533333,0.102672,0.533333,0.142581,0.533333,0.155249,0.533333,0.248466,0.533333,0.0126649,0.533333,-0.0931607,0.533333,All
0.0862504,0.535294,0.146837,0.535294,0.110934,0.535294,0.149091,0.535294,0.156533,0.535294,0.256556,0.535294,0.0141814,0.535294,-0.084013,0.535294,All
0.089206,0.537255,0.147822,0.537255,0.123094,0.537255,0.152475,0.537255,0.169203,0.537255,0.257229,0.537255,0.0332804,0.537255,-0.0831829,0.537255,All
0.0964132,0.539216,0.150735,0.539216,0.124053,0.539216,0.154336,0.539216,0.171109,0.539216,0.258918,0.539216,0.0362391,0.539216,-0.0775921,0.539216,All
0.0992859,0.541176,0.151001,0.541176,0.124496,0.541176,0.168215,0.541176,0.175031,0.541176,0.261042,0.541176,0.0387119,0.541176,-0.0709591,0.541176,All
0.10365,0.543137,0.151072,0.543137,0.128221,0.543137,0.172477,0.543137,0.177287,0.543137,0.262624,0.543137,0.0495109,0.543137,-0.0658609,0.543137,All
0.108793,0.545098,0.157096,0.545098,0.129674,0.545098,0.176031,0.545098,0.180552,0.545098,0.264,0.545098,0.0499917,0.545098,-0.0612722,0.545098,All
0.126534,0.547059,0.160998,0.547059,0.145156,0.547059,0.180535,0.547059,0.186721,0.547059,0.284068,0.547059,0.0597026,0.547059,-0.0526314,0.547059,All
0.130821,0.54902,0.180855,0.54902,0.147517,0.54902,0.180755,0.54902,0.188261,0.54902,0.293037,0.54902,0.0608553,0.54902,-0.0457771,0.54902,All
0.13209,0.55098,0.181115,0.55098,0.147728,0.55098,0.191085,0.55098,0.197383,0.55098,0.296189,0.55098,0.0679244,0.55098,-0.0434902,0.55098,All
0.133631,0.552941,0.183607,0.552941,0.153859,0.552941,0.201371,0.552941,0.200271,0.552941,0.30616,0.552941,0.0734128,0.552941,-0.0407088,0.552941,All
0.135488,0.554902,0.191149,0.554902,0.159155,0.554902,0.212831,0.554902,0.200337,0.554902,0.310869,0.554902,0.0763825,0.554902,-0.0359502,0.554902,All
0.136642,0.556863,0.205509,0.556863,0.160745,0.556863,0.223613,0.556863,0.205374,0.556863,0.314493,0.556863,0.0836276,0.556863,-0.0190978,0.556863,All
0.146308,0.558824,0.212716,0.558824,0.164434,0.558824,0.227654,0.558824,0.218842,0.558824,0.314596,0.558824,0.0968356,0.558824,-0.0044393,0.558824,All
0.183996,0.560784,0.228189,0.560784,0.16968,0.560784,0.232505,0.560784,0.220098,0.560784,0.316469,0.560784,0.107551,0.560784,0.00635547,0.560784,All
0.188416,0.562745,0.229444,0.562745,0.170491,0.562745,0.232749,0.562745,0.244807,0.562745,0.323762,0.562745,0.11338,0.562745,0.0122007,0.562745,All
0.189768,0.564706,0.234478,0.564706,0.174569,0.564706,0.234213,0.564706,0.255793,0.564706,0.324936,0.564706,0.122009,0.564706,0.0127521,0.564706,All
0.193575,0.566667,0.238073,0.566667,0.18201,0.566667,0.237425,0.566667,0.257714,0.566667,0.324983,0.566667,0.136469,0.566667,0.0214907,0.566667,All
0.195477,0.568627,0.238459,0.568627,0.186617,0.568627,0.240155,0.568627,0.262683,0.568627,0.329013,0.568627,0.137281,0.568627,0.0290446,0.568627,All
0.202219,0.570588,0.239,0.570588,0.190102,0.570588,0.246659,0.570588,0.265724,0.570588,0.329235,0.570588,0.137376,0.570588,0.0366255,0.570588,All
0.20332,0.572549,0.245539,0.572549,0.190312,0.572549,0.259269,0.572549,0.267742,0.572549,0.331862,0.572549,0.148164,0.572549,0.0430164,0.572549,All
0.205252,0.57451,0.250542,0.57451,0.190613,0.57451,0.260627,0.57451,0.28446,0.57451,0.336153,0.57451,0.150393,0.57451,0.0433463,0.57451,All
0.20765,0.576471,0.263124,0.576471,0.197555,0.576471,0.270169,0.576471,0.286998,0.576471,0.338517,0.576471,0.161119,0.576471,0.0453408,0.576471,All
0.217551,0.578431,0.269617,0.578431,0.202698,0.578431,0.27455,0.578431,0.300071,0.578431,0.346598,0.578431,0.164425,0.578431,0.0732669,0.578431,All
0.21958,0.580392,0.281317,0.580392,0.20504,0.580392,0.279937,0.580392,0.303276,0.580392,0.355488,0.580392,0.170417,0.580392,0.0737375,0.580392,All
