rep,id,initT,aS,dS,tau,lBt0,lp,dI,lk,f,dp,lw,dE,lI50,eta_initT,eta_aS,eta_dS,eta_tau,eta_lBt0,eta_lp,eta_dI,eta_lk,eta_f,eta_dp,eta_lw,eta_dE,eta_lI50
1,18,-4.89195824533008,72.9806842495664,0.0420984360169055,0.05,-4.84382514779856,4.6,0.9,-1.75681960355394,0.9,0.001,-0.166380068232085,1,-0.399181434661388,6.28357337693675,0.0416995647654463,-0.0247436001281174,0,0.0113915919499599,0,0,0,0,0,-0.255864972746203,0,-0.401443124662927
1,19,-6.03448860317306,75.9098356506538,0.0472673667082581,0.05,-4.88567033008003,4.6,0.9,-1.75681960355394,0.9,0.001,-0.25446388567359,1,0.385339598125674,5.14104301909377,0.081051020921695,0.0910659449068953,0,-0.0304535903315104,0,0,0,0,0,-0.343948790187708,0,0.383077908124135
1,20,-0.195885368652906,70.6290161877287,0.0417368427445095,0.05,-4.88947671588219,4.6,0.9,-1.75681960355394,0.9,0.001,1.2006433748104,1,-1.09012597985486,10.9796462536139,0.00894581217533474,-0.0333699330997272,0,-0.034259976133665,0,0,0,0,0,1.11115847029628,0,-1.0923876698564
1,21,-2.46503514471813,85.1065699602049,0.041815530462929,0.05,-4.85665191308453,4.6,0.9,-1.75681960355394,0.9,0.001,0.0366367105678669,1,0.0177064325500242,8.7104964775487,0.195408993372603,-0.0314863781829082,0,-0.00143517333600496,0,0,0,0,0,-0.0528481939462515,0,0.0154447425484854
1,22,-12.9523754245843,63.9016092375099,0.0519970920214986,0.05,-4.86827338009938,4.6,0.9,-1.75681960355394,0.9,0.001,-0.430028390315123,1,0.610292474247026,-1.77684380231743,-0.0911506972973735,0.186433603469956,0,-0.0130566403508556,0,0,0,0,0,-0.519513294829241,0,0.608030784245487
1,23,-12.8543606161723,69.0310626499893,0.0415106904624873,0.05,-4.87980603046042,4.6,0.9,-1.75681960355394,0.9,0.001,-0.00780795021199794,1,0.0307159919986537,-1.67882899390543,-0.0139386554210361,-0.0388031953154515,0,-0.0245892907118934,0,0,0,0,0,-0.0972928547261163,0,0.0284543019971149
1,24,-12.5482461798539,76.3977853194182,0.0524230797068488,0.05,-4.82193521532589,4.6,0.9,-1.75681960355394,0.9,0.001,0.000492791097757447,1,0.0621765465191981,-1.37271455758712,0.0874584657372264,0.194592755892829,0,0.0332815244226312,0,0,0,0,0,-0.088992113416361,0,0.0599148565176593
1,25,-8.18096274895028,69.9358948701272,0.0455904934212729,0.05,-4.88092130291176,4.6,0.9,-1.75681960355394,0.9,0.001,-0.201423529348375,1,0.127581415605126,2.99456887331656,-0.000916207159237459,0.0549450262979474,0,-0.0257045631632327,0,0,0,0,0,-0.290908433862494,0,0.125319725603587
1,26,-14.7546230478692,70.0163572917931,0.0448723368207668,0.05,-4.90750472052707,4.6,0.9,-1.75681960355394,0.9,0.001,-0.610576812436332,1,0.179795613884342,-3.57909142560239,0.00023364829915451,0.0390673075506709,0,-0.052287980778547,0,0,0,0,0,-0.70006171695045,0,0.177533923882803
1,27,-4.09795654569382,85.4051802845459,0.0426194471950375,0.05,-4.81391385516569,4.6,0.9,-1.75681960355394,0.9,0.001,0.88448934988079,1,-1.23341759625711,7.07757507657301,0.198911515975102,-0.0124435348507501,0,0.0413028845828363,0,0,0,0,0,0.795004445366672,0,-1.23567928625865
1,28,-12.0513408376892,61.5926267667118,0.0307035151251011,0.05,-4.88420407042517,4.6,0.9,-1.75681960355394,0.9,0.001,0.149867896886072,1,-0.410338587446558,-0.875809215422324,-0.127953074019532,-0.340377043656672,0,-0.0289873306766433,0,0,0,0,0,0.0603829923719538,0,-0.412600277448097
1,29,-14.9071937062932,73.9733421089198,0.0460688525697457,0.05,-4.85050539203832,4.6,0.9,-1.75681960355394,0.9,0.001,-0.635469224782847,1,1.56723077223033,-3.73166208402636,0.0552095444808023,0.0653828815182371,0,0.00471134771020143,0,0,0,0,0,-0.724954129296965,0,1.56496908222879
1,30,-3.2516798339091,69.8347288049748,0.0357602683088708,0.05,-4.84760108241058,4.6,0.9,-1.75681960355394,0.9,0.001,-0.684749254682911,1,0.707154058269883,7.92385178835773,-0.00236380866746444,-0.187916737562601,0,0.00761565733794622,0,0,0,0,0,-0.77423415919703,0,0.704892368268345
1,31,-2.9957384043046,80.4187287086324,0.0403347393309841,0.05,-4.85127890863219,4.6,0.9,-1.75681960355394,0.9,0.001,-0.0180052852785501,1,-0.138571599880361,8.17979321796223,0.138751851145508,-0.0675410751173096,0,0.00393783111633539,0,0,0,0,0,-0.107490189792668,0,-0.1408332898819
1,32,-10.9765047474475,69.0459310202343,0.0492500285130645,0.05,-4.88505873493238,4.6,0.9,-1.75681960355394,0.9,0.001,-0.226879770765411,1,0.679517914461309,0.199026874819358,-0.0137232919501606,0.132155755679151,0,-0.02984199518386,0,0,0,0,0,-0.316364675279529,0,0.67725622445977
1,33,-24.1112478671175,61.2591429840606,0.0462353637899849,0.05,-4.83797891616566,4.6,0.9,-1.75681960355394,0.9,0.001,1.06390801639639,1,-1.4379577237615,-12.9357162448506,-0.133382130555507,0.0689907643956724,0,0.0172378235828674,0,0,0,0,0,0.974423111882271,0,-1.44021941376304
1,34,-13.4374465353194,65.9475948836678,0.0353525796230873,0.05,-4.84711823417871,4.6,0.9,-1.75681960355394,0.9,0.001,0.257383879590219,1,-0.462095924597593,-2.26191491305258,-0.059634832335453,-0.199382827425138,0,0.00809850556980951,0,0,0,0,0,0.167898975076101,0,-0.464357614599132
1,35,3.02599807244071,63.1407258197553,0.0349024754284127,0.05,-4.86221522019694,4.6,0.9,-1.75681960355394,0.9,0.001,1.37182820031345,1,-0.0371152101765729,14.2015296947075,-0.103129263582429,-0.212196435010345,0,-0.00699848044841644,0,0,0,0,0,1.28234329579933,0,-0.0393769001781117
1,36,-23.7916018556615,67.302320072588,0.0391466964949615,0.05,-4.89055875182689,4.6,0.9,-1.75681960355394,0.9,0.001,-0.609129392557817,1,1.44867053638667,-12.6160702333947,-0.0393005324031606,-0.0974381527238752,0,-0.0353420120783667,0,0,0,0,0,-0.698614297071935,0,1.44640884638514
1,37,-24.9319874676073,50.5434410747455,0.0431112696506974,0.05,-4.84304904814897,4.6,0.9,-1.75681960355394,0.9,0.001,0.518466074685719,1,-1.90609331244408,-13.7564558453405,-0.325662056242733,-0.0009697511393294,0,0.0121676915995561,0,0,0,0,0,0.4289811701716,0,-1.90835500244562
1,38,-18.8758454732753,62.4459237001051,0.0440005683939506,0.05,-4.87668639952801,4.6,0.9,-1.75681960355394,0.9,0.001,-0.161514724805036,1,0.198508129273791,-7.7003138510085,-0.114194280624881,0.0194483609949039,0,-0.0214696597794886,0,0,0,0,0,-0.250999629319154,0,0.196246439272252
1,39,-22.8551546761409,60.218261637826,0.0679253596008479,0.05,-4.88512199621287,4.6,0.9,-1.75681960355394,0.9,0.001,0.0294985962524546,1,-0.657583661075578,-11.679623053874,-0.150519586270183,0.453655258500975,0,-0.0299052564643452,0,0,0,0,0,-0.0599863082616638,0,-0.659845351077117
1,40,-3.9147569906349,70.5046302023766,0.0400194532794963,0.05,-4.86455478100597,4.6,0.9,-1.75681960355394,0.9,0.001,0.64862494548822,1,-0.582306290386472,7.26077463163193,0.00718314224170324,-0.0753885230039799,0,-0.00933804125744331,0,0,0,0,0,0.559140040974101,0,-0.58456798038801
1,41,-17.6023406243626,80.4791330942505,0.0536188769999175,0.05,-4.83977135772945,4.6,0.9,-1.75681960355394,0.9,0.001,1.48984260533673,1,-1.38817519464233,-6.42680900209574,0.139502692552337,0.217146998024969,0,0.0154453820190703,0,0,0,0,0,1.40035770082261,0,-1.39043688464386
1,42,-19.1151081259293,75.6857675649145,0.0393103435453022,0.05,-4.84831296021622,4.6,0.9,-1.75681960355394,0.9,0.001,-0.591386056577008,1,1.64073656533333,-7.93957650366245,0.0780948896862412,-0.0932665121016916,0,0.00690377953229948,0,0,0,0,0,-0.680870961091126,0,1.63847487533179
1,43,-14.1811203140617,85.9151230998345,0.034553762043162,0.05,-4.82430595609006,4.6,0.9,-1.75681960355394,0.9,0.001,-0.131899816828921,1,0.0193301954467445,-3.00558869179483,0.204864626157896,-0.222237759676124,0,0.0309107836584666,0,0,0,0,0,-0.221384721343039,0,0.0170685054452057
1,44,-20.3979702368399,81.5047137509203,0.0420695780154772,0.05,-4.8582099826449,4.6,0.9,-1.75681960355394,0.9,0.001,-0.797138332390734,1,0.42597528814192,-9.2224386145731,0.152165613959543,-0.0254293238651173,0,-0.00299324289638037,0,0,0,0,0,-0.886623236904853,0,0.423713598140382
1,45,-17.4514665627745,70.7637687610973,0.03514513479677,0.05,-4.8486922886107,4.6,0.9,-1.75681960355394,0.9,0.001,-0.381875996078775,1,0.940127445374026,-6.27593494050765,0.0108518870039065,-0.205267994817159,0,0.0065244511378193,0,0,0,0,0,-0.471360900592894,0,0.937865755372488
1,46,-5.1690820766125,70.141298274072,0.041179454370267,0.05,-4.8394575781244,4.6,0.9,-1.75681960355394,0.9,0.001,0.401503685506813,1,0.971577031503484,6.00644954565433,0.00201651224432009,-0.0468147392444878,0,0.0157591616241204,0,0,0,0,0,0.312018780992694,0,0.969315341501946
1,47,-7.33877244197761,81.4088212132375,0.0367696351217794,0.05,-4.84691598451401,4.6,0.9,-1.75681960355394,0.9,0.001,-0.612178775616931,1,1.30801121633278,3.83675918028922,0.150988393800661,-0.160081818878959,0,0.00830075523451779,0,0,0,0,0,-0.70166368013105,0,1.30574952633124
1,48,-18.9135916980644,74.6066140766375,0.0584656945002897,0.05,-4.89932970074594,4.6,0.9,-1.75681960355394,0.9,0.001,-0.451535950341141,1,1.59090244525018,-7.73806007579757,0.0637339217749808,0.303685972544339,0,-0.0441129609974169,0,0,0,0,0,-0.541020854855259,0,1.58864075524864
1,49,-14.4487551070096,70.8428283370946,0.0510210030338032,0.05,-4.88248964715118,4.6,0.9,-1.75681960355394,0.9,0.001,1.35373549078851,1,-1.20714707360809,-3.27322348474273,0.0119684957754149,0.167483181255986,0,-0.0272729074026543,0,0,0,0,0,1.26425058627439,0,-1.20940876360963
1,50,-14.4309076043888,69.0543596793013,0.0388200192286042,0.05,-4.84299010145157,4.6,0.9,-1.75681960355394,0.9,0.001,1.64767768140797,1,1.69716975018269,-3.25537598212201,-0.0136012261813665,-0.105818117816252,0,0.0122266382969496,0,0,0,0,0,1.55819277689385,0,1.69490806018116
