rep,id,initT,aS,dS,tau,lBt0,lp,dI,lk,lae,f,dp,lw,dE,lI50,eta_initT,eta_aS,eta_dS,eta_tau,eta_lBt0,eta_lp,eta_dI,eta_lk,eta_lae,eta_f,eta_dp,eta_lw,eta_dE,eta_lI50
1,11,-6.24007437972987,16.0579318288478,0.00985606756250943,0.05,-4.90559477851516,4.6,0.9,-4.13003887049906,0.380753381946145,0.9,0.001,0.24274680851842,1,1.9896789429063e-08,1.4941469987848,0.000554088542819908,0.0772779384363025,0,0.00222411888860741,0,0,-0.183171134685162,0.148899109966424,0,0,0.724365677398638,269.637794471779,-4.24347671580682
1,12,-13.4721931350424,15.9244659526285,0.00946956493747616,0.05,-4.90011753927051,4.6,0.9,-4.11077002528311,1.63593257225293,0.9,0.001,-0.69734708232774,1,1.10101452386275e-10,-5.73797175652775,-0.00779216816374451,0.0372736417164914,0,0.00770135813325279,0,0,-0.163902289469218,1.40407830027321,0,0,-0.215728213447522,13.6729682555427,-9.44038814311959
1,13,-3.59704723460741,17.0416453590908,0.00851362506027703,0.05,-4.91192656194426,4.6,0.9,-4.031846993094,1.48821955633451,0.9,0.001,-0.508067001447249,1,3.41711651891247e-11,4.13717414390727,0.0600112414688856,-0.0691414948799398,0,-0.00410766454049849,0,0,-0.0849792572801018,1.25636528435479,0,0,-0.0264481325670313,-0.28237173787079,-10.6104082129652
1,14,-8.25754480607071,14.8774324401077,0.00908727375927063,0.05,-4.90561561315611,4.6,0.9,-3.30799986866511,0.365771487652616,0.9,0.001,-0.681159150261459,1,9.87994319332586e-09,-0.523323427556035,-0.0758033704546217,-0.00393437656019824,0,0.00220328424765981,0,0,0.638867867148787,0.133917215672894,0,0,-0.199540281381241,-54.4694979360553,-4.94352833721851
1,15,-3.56294932134229,14.1857557283132,0.00922647128375214,0.05,-4.91596111983013,4.6,0.9,-4.70304803808852,-0.0744764490374323,0.9,0.001,0.629655028925061,1,1.67698201189749e-16,4.17127205717238,-0.123410490479393,0.0112673426694627,0,-0.00814222242636831,0,0,-0.756180302274627,-0.306330721017154,0,0,1.11127389780528,23.0708349075168,-22.8351349938312
1,16,-3.54528960537764,16.1074189414517,0.00806147336647306,0.05,-4.9139528026545,4.6,0.9,-4.18822078424235,1.10650476164928,0.9,0.001,-0.778058588689403,1,260.749182308347,4.18893177313703,0.00363113576693364,-0.123712983670528,0,-0.00613390525073143,0,0,-0.241353048428458,0.874650489669559,0,0,-0.296439719809185,58.0228141585057,19.052789695602
1,17,-9.32301932429051,15.3021905074632,0.00917647238995396,0.05,-4.90836539265946,4.6,0.9,-3.46025965343868,0.0537105371318482,0.9,0.001,-0.258345154200944,1,2.07180167316675e-11,-1.58879794577583,-0.0476528453299756,0.00583353624067051,0,-0.000546495255697721,0,0,0.486608082375217,-0.178143734847873,0,0,0.223273714679274,64.2968261579481,-11.1107866830541
1,18,-9.99819882771521,15.7447224290613,0.00895989859912616,0.05,-4.91864605319939,4.6,0.9,-3.51051754911444,0.902943019589996,0.9,0.001,-0.753111572477148,1,3.41791281840274e-27,-2.26397744920054,-0.0191436086535113,-0.0180504134327801,0,-0.0108271557956261,0,0,0.436350186699455,0.671088747610275,0,0,-0.27149270359693,-41.256916747451,-47.4515366954344
1,19,-4.39754774123247,16.8011860913854,0.00902994880032135,0.05,-4.90109977860464,4.6,0.9,-3.72927998810087,0.471170726015006,0.9,0.001,-0.00279203056746649,1,8.78762598536873e-13,3.3366736372822,0.0458006506919175,-0.0102626258342875,0,0.00671911879912201,0,0,0.217587747713023,0.239316454035285,0,0,0.478826838312752,106.299185240304,-14.2710308773565
1,20,-6.00050091567516,16.4279970829141,0.00878369220845232,0.05,-4.91433611251567,4.6,0.9,-3.73762119301878,-0.360548645652347,0.9,0.001,-1.8033957099956,1,112253277720.926,1.73372046283952,0.0233381846234821,-0.037912479161875,0,-0.00651721511190928,0,0,0.209246542795118,-0.592402917632068,0,0,-1.32177684111538,-36.7937984133493,38.9332543009769
1,21,-10.8879630535239,15.2900167099666,0.00911119673450957,0.05,-4.90942225150144,4.6,0.9,-3.67347690579268,-0.791364064465966,0.9,0.001,0.347680918842391,1,1.5763677035237e-33,-3.1537416750092,-0.0484487210935365,-0.00130525571981721,0,-0.00160335409767587,0,0,0.273390830021214,-1.02321833644569,0,0,0.829299787722609,-114.199871939155,-62.0409540525148
1,22,-8.8269968744069,15.1607909094145,0.0089865283439573,0.05,-4.87490299363145,4.6,0.9,-4.17316918526643,1.37769466326828,0.9,0.001,-0.425021701106794,1,4.20503386204507e-22,-1.09277549589222,-0.0569362842438048,-0.0150827180291113,0,0.0329159037723104,0,0,-0.226301449452537,1.14584039128856,0,0,0.0565971677734244,52.0677759632202,-35.7313589620235
1,23,-8.95133438097785,15.7787141666107,0.00905060858867029,0.05,-4.90288355800423,4.6,0.9,-4.12193456119749,-0.708191714639245,0.9,0.001,-0.55912909213465,1,706001.942965298,-1.21711300246317,-0.0169870068109015,-0.00797732047605315,0,0.00493533939954016,0,0,-0.175066825383589,-0.940045986618966,0,0,-0.0775102232544316,-53.7440959475568,26.9566040061951
1,24,-5.03801224675869,16.170350513818,0.00911861098316883,0.05,-4.90442467152678,4.6,0.9,-3.92087189785077,-0.259681145360059,0.9,0.001,1.5314606430888,1,33708.3204854826,2.69620913175598,0.00753051624884016,-0.000491835284135433,0,0.00339422587698923,0,0,0.0259958379631238,-0.49153541733978,0,0,2.01307951196902,-18.3328472714281,23.914730722193
1,25,-9.97684673451502,15.7126144018776,0.009310634579304,0.05,-4.9047730160236,4.6,0.9,-3.6764378721864,-0.610178783678262,0.9,0.001,-2.03706469192824,1,2.95522167979573,-2.24262535600034,-0.021184979066164,0.0203479267146687,0,0.00304588138016193,0,0,0.270429863627493,-0.842033055657984,0,0,-1.55544582304802,154.433663691374,14.5728044042357
1,26,-11.7150437051902,14.1645548111972,0.00903098537338732,0.05,-4.9214786359239,4.6,0.9,-4.87810692889015,-0.073447511419988,0.9,0.001,0.734218655173167,1,4.88934608636982e-17,-3.98082232667556,-0.124906129903767,-0.0101478396269803,0,-0.013659738520138,0,0,-0.931239193076255,-0.305301783399709,0,0,1.21583752405339,167.186493287902,-24.0676572733747
1,27,-13.668436444156,16.1179999119418,0.0100638324853343,0.05,-4.92978364264716,4.6,0.9,-3.99811557302832,-0.356925042467604,0.9,0.001,0.276958661807708,1,0.000847406851256003,-5.93421506564131,0.00428782053608945,0.0981387315868298,0,-0.0219647452433929,0,0,-0.0512478372144249,-0.588779314447325,0,0,0.758577530687926,72.2002492104756,6.4159011028754
1,28,-4.55373131179065,18.1681264923732,0.00883131201486462,0.05,-4.93855605611033,4.6,0.9,-4.40669639887477,0.974009497712914,0.9,0.001,-0.14505222123287,1,2.11095479262586e-19,3.18049006672403,0.124019933248064,-0.0325057336608303,0,-0.0307371587065637,0,0,-0.459828663060878,0.742155225733192,0,0,0.336566647647348,52.9252759113726,-29.5127456757484
1,29,-7.69284665095032,16.792504649882,0.0100826934148048,0.05,-4.8930353413312,4.6,0.9,-3.91923001319477,-0.710958735386874,0.9,0.001,0.449087527445656,1,5.54210997470059e-06,0.0413747275643583,0.0452838011582641,0.100011107506542,0,0.0147835560725618,0,0,0.027637722619124,-0.942813007366595,0,0,0.930706396325874,-4.92077765582803,1.3860954697928
1,30,-7.85289144484164,15.864078301516,0.00905290556774515,0.05,-4.90489679381396,4.6,0.9,-3.98048269731104,0.45872664201377,0.9,0.001,0.219499311872062,1,183293504.067806,-0.11867006632697,-0.0115915068985282,-0.007723559900362,0,0.00292210358980594,0,0,-0.0336149614971406,0.226872370034049,0,0,0.70111818075228,-143.413128878651,32.5158300110292
1,31,-6.74086471560644,14.6956592811115,0.00959709545566139,0.05,-4.90413050933303,4.6,0.9,-3.70296594626618,-1.83761727936798,0.9,0.001,0.862876450372248,1,4.86534259965442e-14,0.993356662908234,-0.0880966707232052,0.0506511726985703,0,0.00368838807073235,0,0,0.243901789547717,-2.0694715513477,0,0,1.34449531925247,-73.3436987288775,-17.164823429804
1,32,-10.0528423311564,15.4904138026479,0.00958004405491264,0.05,-4.92314683750884,4.6,0.9,-4.04643491331618,-1.07747921588753,0.9,0.001,-1.31756990205435,1,16104.5780248268,-2.31862095264168,-0.0354274656509492,0.0488728673123147,0,-0.0153279401050783,0,0,-0.0995671775022862,-1.30933348786726,0,0,-0.835951033174129,-39.185790838292,23.1760895975691
1,33,-6.95116293451501,15.5170266762164,0.00912376390090084,0.05,-4.90196784537682,4.6,0.9,-4.18467456534573,0.481727972214469,0.9,0.001,-1.98036648786045,1,54.8338728954897,0.78305844399966,-0.033710917642332,7.31040838815034e-05,0,0.0058510520269488,0,0,-0.237806829531833,0.249873700234747,0,0,-1.49874761898023,119.422443329756,17.4935388591763
1,34,-8.07534235612207,16.4744947880337,0.00891829754073033,0.05,-4.91105010414407,4.6,0.9,-2.80738107901866,0.409894838580049,0.9,0.001,-0.960774875602758,1,1.01597040531282e-09,-0.341120977607398,0.0261645806457644,-0.0227042535802013,0,-0.00323120674030264,0,0,1.13948665679523,0.178040566600327,0,0,-0.47915600672254,39.4896980187568,-7.21819087919545
1,35,-2.95581181971141,14.62238670563,0.0101194995809485,0.05,-4.91107191169442,4.6,0.9,-4.51955836291052,-0.103072912818401,0.9,0.001,1.01717648104875,1,0.00380842316379283,4.77840955880326,-0.0930951435458827,0.103654890820056,0,-0.00325301429065483,0,0,-0.572690627096629,-0.334927184798122,0,0,1.49879534992897,-143.569169381421,7.91869069436669
1,36,-8.45582996405869,16.8872658318176,0.00906571095086419,0.05,-4.90120941022862,4.6,0.9,-3.88863189065164,0.126131593915176,0.9,0.001,-1.03811050803151,1,952974749559356,-0.72160858554402,0.0509110029256403,-0.00631005404708862,0,0.00660948717514653,0,0,0.0582358451622587,-0.105722678064545,0,0,-0.556491639151296,-108.636964502345,47.9798402611393
1,37,-8.58199229382562,15.7524016204877,0.0092404024586195,0.05,-4.90427961739033,4.6,0.9,-3.6374168400586,0.287268645756144,0.9,0.001,-0.663253021862398,1,1.0361247573308e-20,-0.847770915310948,-0.0186559964152337,0.0127761175389356,0,0.00353928001343551,0,0,0.309450895755298,0.0554143737764231,0,0,-0.18163415298218,-34.4726986685085,-32.5269835635118
1,38,-7.89467074273939,18.2026600568964,0.00911464571159664,0.05,-4.90835795275498,4.6,0.9,-3.93651121853038,0.315323242719742,0.9,0.001,-1.58313767331072,0.999996355918009,572568507301034,-0.160449364224716,0.125918906472302,-0.000926784640805423,0,-0.000539055351211459,0,0,0.0103565172835145,0.0834689707400207,0,0,-1.1015188044305,-298.630444116102,47.4703842452538
1,39,-13.2776073462895,16.1023442149875,0.00936816711826238,0.05,-4.92308488828109,4.6,0.9,-3.76572816890557,0.0868974628220033,0.9,0.001,0.240039551347286,1,1.49568376291364e-25,-5.5433859677748,0.00331603090375543,0.0265081421105045,0,-0.0152659908773236,0,0,0.181139566908322,-0.144956809157718,0,0,0.721658420227504,-111.503854517664,-43.6728131184232
1,40,-7.75919517990255,17.0418970112447,0.00908438749926265,0.05,-4.93009517094744,4.6,0.9,-3.83681225713133,1.08623334668322,0.9,0.001,-0.962292219595814,1,1.36825513227851e-05,-0.0249738013878771,0.060026008252879,-0.00425204262178625,0,-0.0222762735436728,0,0,0.110055478682563,0.854379074703503,0,0,-0.480673350715596,-102.54900355125,2.28984157469275
1,41,-9.38585191862389,16.2140508934399,0.00971460072633279,0.05,-4.90389924397402,4.6,0.9,-4.4791699837917,0.804035105946766,0.9,0.001,-2.186594349052,1,11211075530.5526,-1.65163054010922,0.0102293715154729,0.0628206600119867,0,0.00391965342974743,0,0,-0.532302247977808,0.572180833967045,0,0,-1.70497548017178,52.6452932920366,36.6293987509257
1,42,-5.97068750230039,16.7112752488827,0.00894662827408782,0.05,-4.89586986792204,4.6,0.9,-3.73735016093572,-0.190600722288552,0.9,0.001,0.595738461080321,1,8.52003674331981e-09,1.76353387621428,0.0404348223024935,-0.0195325911394573,0,0.0119490294817215,0,0,0.209517574878173,-0.422454994268273,0,0,1.07735732996054,389.131143653113,-5.09161444587023
1,43,-6.69572362958847,16.2430141879739,0.00846321249968082,0.05,-4.88242523206456,4.6,0.9,-5.29540088083936,-0.795192926428964,0.9,0.001,0.878811748741618,1,9.8116762912981e-53,1.0384977489262,0.0120140863163463,-0.0750804936594429,0,0.0253936653392044,0,0,-1.34853314502546,-1.02704719840868,0,0,1.36043061762184,-192.211197496688,-106.264206056287
1,44,-10.5862958989413,15.6510221677087,0.00913603193415612,0.05,-4.90920804090049,4.6,0.9,-3.61045169860115,0.747673491374649,0.9,0.001,-0.904165544683661,1,9.15718976668935e-17,-2.85207452042662,-0.0251126048190176,0.00141682503366791,0,-0.00138914349672703,0,0,0.33641603721275,0.515819219394928,0,0,-0.422546675803443,-131.765943594094,-23.4401765056652
1,45,-6.74603888749706,16.583458084155,0.00920728451864805,0.05,-4.90863830758747,4.6,0.9,-3.2070214044609,1.30247646300247,0.9,0.001,-1.69558224561954,1,6.20278316001111e-61,0.988182491017609,0.0327568636679216,0.00918564296175894,0,-0.000819410183708236,0,0,0.739846331352995,1.07062219102275,0,0,-1.21396337673932,-219.121283572883,-125.143461846886
1,46,-12.3353469036391,15.593373620297,0.00888013820795256,0.05,-4.89315607916773,4.6,0.9,-3.43287930268998,-0.526248306910468,0.9,0.001,-1.5927887298257,1,217407.658026921,-4.60112552512441,-0.0288027778165278,-0.0269922024521856,0,0.0146628182360349,0,0,0.513988433123921,-0.75810257889019,0,0,-1.11116986094548,158.920139165081,25.7787602162117
1,47,-7.62800046013131,16.1266618110568,0.00982857631148026,0.05,-4.90109733305417,4.6,0.9,-3.56429799064481,-1.12620826343833,0.9,0.001,-1.49652316696766,1,20348.9847250862,0.10622091838336,0.00482508151886529,0.0744847693976771,0,0.0067215643495917,0,0,0.382569745169091,-1.35806253541806,0,0,-1.01490429808744,54.124250200948,23.410017036615
1,48,-6.26051593792405,16.2209572521046,0.00873439404254957,0.05,-4.89655314669562,4.6,0.9,-3.70689671647134,-0.436529160225927,0.9,0.001,0.094746541640288,1,0.00398085918628849,1.47370544059062,0.01065522981883,-0.0435407533161509,0,0.0112657507081444,0,0,0.239971019342552,-0.668383432205649,0,0,0.576365410520506,-136.775385688205,7.96297313061626
1,49,-9.772796195749,17.3855253107067,0.00828922435475583,0.05,-4.92853893948737,4.6,0.9,-4.15560966917378,-0.829279161840146,0.9,0.001,0.751192174366219,1,3.94010116865531e+38,-2.03857481723432,0.0799891474194836,-0.0958529224858475,0,-0.0207200420836084,0,0,-0.208741933359883,-1.06113343381987,0,0,1.23281104324644,-181.116739249937,102.358670671726
1,50,-6.21105241268757,16.143070747847,0.00880672592314277,0.05,-4.91760723165113,4.6,0.9,-4.22775776660962,-0.332233161827061,0.9,0.001,0.440883349092961,1,3.11490931144288e-05,1.5231689658271,0.00584206783410934,-0.0352935842972881,0,-0.00978833424736436,0,0,-0.280890030795727,-0.564087433806783,0,0,0.92250221797318,73.2376427311489,3.11250531099193
1,51,-9.41731074914736,14.3927565881318,0.00966254808888548,0.05,-4.89921132975979,4.6,0.9,-4.45345491108774,2.12330579054564,0.9,0.001,-0.880127499856601,0.0311914695825099,1387.3172044373,-1.68308937063269,-0.108923768588346,0.0574480674648763,0,0.00860756764397941,0,0,-0.506587175273846,1.89145151856592,0,0,-0.398508630976383,-314.588768901314,20.7243578300399
