,0,1,2,3,4,5,6
0,2.640426363191923,0.25132366583681126,0.03497761114538327,1.2370452606500788,0.018652117843369904,182.27455148353886,1.5658454485148938
1,2.055511872363135,0.2020815471080205,0.022256348520958064,0.7921065800924855,0.002018258577275818,191.01300845516013,1.8458721791338295
2,2.3656589958872054,0.1581176580856122,0.02335662076345644,0.8877817952389642,0.00020000094222951762,240.1653828563018,1.3849103525108168
3,2.1777268056101082,0.2721598019539016,0.03125500397717824,0.4648616422930571,0.007126158692079156,221.2995288568974,3.0200550284652006
4,2.53284073565189,0.30297354697694595,0.04040854368621232,0.4641070554620817,0.011914558673264046,167.72286649223238,2.4226760529218008
5,2.8067530685300035,0.31359454475841875,0.04634587243512091,0.2818506727884192,0.006754890488132553,180.54620625294854,2.3505777834870667
6,1.8453339060843565,0.16774982505040847,0.01693370208486039,2.4903595732188597,0.0033362372425996675,206.51355704255354,1.1230991326667839
7,2.9018741741048877,0.41657772318141895,0.06363455515332797,0.303194889856342,0.0086348444744465,149.92649941575095,2.12468771334714
8,5.938504608603093,0.2022132148792441,0.0644363246669856,0.8493219459612037,0.0006946374813022699,197.82867553047768,1.8127761408223175
9,4.909172722205143,0.2381855247757546,0.0616799631081126,0.36905121329427004,0.0022838023736330526,189.27155728134088,2.300859223070062
10,3.948860820055119,0.7797205234501837,0.16203871128074857,0.2753287647479139,0.007296951395618611,251.41051456289375,2.5912528526166696
11,5.25028377214937,0.15887858604766483,0.043898242944663,0.26088872476969294,0.005315681283276315,304.8229066748204,1.4795288511364404
12,3.2595122662205234,0.5032334216518041,0.08636796141492994,0.4203571285481301,0.008781020922281448,197.87415588667454,1.5962167184562788
13,2.5917976278653,0.4291892940882546,0.05853764726373776,0.26315137894716323,0.011241201837819096,184.2269717257937,2.5682123430790416
14,5.446580513913469,0.32797059014056557,0.09482606074172253,0.28486898093923313,0.0005413646226733013,201.6829302198228,1.566183218441889
15,5.3580688996883366,0.2126638518916425,0.05993541781968344,0.2497995193745819,0.01074709776429397,219.0557459900809,2.0576844287392335
16,4.357973930942518,0.17863567100523484,0.04110308161625827,0.8013251847808107,0.004358453221417125,206.44144021499952,2.2708353927972516
